-380,9  0,0012781
-380,1675  0,001327714
-379,435  0,001378953
-378,7025  0,001431799
-377,97  0,001486222
-377,2375  0,001542175
-376,505  0,001599592
-375,7725  0,001658394
-375,04  0,001718486
-374,3075  0,001779757
-373,575  0,001842086
-372,8425  0,001905341
-372,11  0,001969383
-371,3775  0,002034067
-370,645  0,00209925
-369,9125  0,002164795
-369,18  0,002230573
-368,4475  0,002296474
-367,715  0,002362407
-366,9825  0,002428307
-366,25  0,002494139
-365,5175  0,0025599
-364,785  0,002625621
-364,0525  0,002691371
-363,32  0,002757252
-362,5875  0,0028234
-361,855  0,002889985
-361,1225  0,002957201
-360,39  0,003025268
-359,6575  0,003094423
-358,925  0,003164916
-358,1925  0,003236999
-357,46  0,003310927
-356,7275  0,003386942
-355,995  0,003465266
-355,2625  0,003546096
-354,53  0,003629591
-353,7975  0,003715861
-353,065  0,003804965
-352,3325  0,003896898
-351,6  0,003991585
-350,8675  0,004088882
-350,135  0,004188564
-349,4025  0,004290331
-348,67  0,004393804
-347,9375  0,004498532
-347,205  0,004603995
-346,4725  0,00470961
-345,74  0,004814747
-345,0075  0,004918731
-344,275  0,005020863
-343,5425  0,005120426
-342,81  0,005216703
-342,0775  0,005308986
-341,345  0,005396596
-340,6125  0,005478896
-339,88  0,005555307
-339,1475  0,005625324
-338,415  0,005688531
-337,6825  0,005744613
-336,95  0,005793367
-336,2175  0,005834715
-335,485  0,005868708
-334,7525  0,005895537
-334,02  0,005915535
-333,2875  0,00592918
-332,555  0,005937089
-331,8225  0,005940021
-331,09  0,005938861
-330,3575  0,005934611
-329,625  0,005928385
-328,8925  0,005921387
-328,16  0,005914904
-327,4275  0,005910288
-326,695  0,005908938
-325,9625  0,00591228
-325,23  0,00592175
-324,4975  0,005938768
-323,765  0,00596472
-323,0325  0,006000938
-322,3  0,006048681
-321,5675  0,006109116
-320,835  0,006183304
-320,1025  0,006272175
-319,37  0,006376521
-318,6375  0,006496975
-317,905  0,006634
-317,1725  0,006787883
-316,44  0,006958725
-315,7075  0,007146442
-314,975  0,007350759
-314,2425  0,007571216
-313,51  0,007807168
-312,7775  0,00805779
-312,045  0,008322089
-311,3125  0,008598912
-310,58  0,008886961
-309,8475  0,009184808
-309,115  0,009490917
-308,3825  0,009803659
-307,65  0,01012133
-306,9175  0,01044216
-306,185  0,01076437
-305,4525  0,01108614
-304,72  0,01140566
-303,9875  0,01172116
-303,255  0,01203091
-302,5225  0,01233324
-301,79  0,01262658
-301,0575  0,01290946
-300,325  0,01318053
-299,5925  0,01343855
-298,86  0,01368246
-298,1275  0,01391133
-297,395  0,0141244
-296,6625  0,01432107
-295,93  0,01450092
-295,1975  0,01466368
-294,465  0,01480924
-293,7325  0,01493764
-293  0,01504907
-292,2675  0,01514384
-291,535  0,01522239
-290,8025  0,01528524
-290,07  0,01533304
-289,3375  0,01536648
-288,605  0,01538631
-287,8725  0,01539334
-287,14  0,01538839
-286,4075  0,0153723
-285,675  0,01534591
-284,9425  0,01531003
-284,21  0,01526546
-283,4775  0,01521293
-282,745  0,01515315
-282,0125  0,01508674
-281,28  0,01501425
-280,5475  0,0149362
-279,815  0,01485299
-279,0825  0,014765
-278,35  0,0146725
-277,6175  0,01457572
-276,885  0,01447482
-276,1525  0,01436992
-275,42  0,01426109
-274,6875  0,01414836
-273,955  0,01403176
-273,2225  0,01391128
-272,49  0,0137869
-271,7575  0,01365864
-271,025  0,01352648
-270,2925  0,01339047
-269,56  0,01325063
-268,8275  0,01310707
-268,095  0,01295991
-267,3625  0,0128093
-266,63  0,01265545
-265,8975  0,01249858
-265,165  0,01233894
-264,4325  0,01217682
-263,7  0,01201249
-262,9675  0,01184627
-262,235  0,01167845
-261,5025  0,01150932
-260,77  0,01133917
-260,0375  0,01116826
-259,305  0,0109968
-258,5725  0,01082499
-257,84  0,01065301
-257,1075  0,01048095
-256,375  0,01030891
-255,6425  0,01013692
-254,91  0,009964977
-254,1775  0,009793019
-253,445  0,00962096
-252,7125  0,00944867
-251,98  0,009275993
-251,2475  0,009102746
-250,515  0,008928735
-249,7825  0,008753761
-249,05  0,008577627
-248,3175  0,008400152
-247,585  0,00822118
-246,8525  0,008040588
-246,12  0,007858301
-245,3875  0,007674294
-244,655  0,007488602
-243,9225  0,007301323
-243,19  0,007112621
-242,4575  0,006922724
-241,725  0,006731926
-240,9925  0,006540579
-240,26  0,006349088
-239,5275  0,006157908
-238,795  0,005967529
-238,0625  0,005778474
-237,33  0,005591283
-236,5975  0,005406509
-235,865  0,005224703
-235,1325  0,005046405
-234,4  0,004872133
-233,6675  0,004702373
-232,935  0,004537566
-232,2025  0,004378106
-231,47  0,004224332
-230,7375  0,004076521
-230,005  0,003934886
-229,2725  0,003799574
-228,54  0,003670665
-227,8075  0,00354817
-227,075  0,003432037
-226,3425  0,003322154
-225,61  0,00321835
-224,8775  0,003120405
-224,145  0,003028057
-223,4125  0,002941003
-222,68  0,002858914
-221,9475  0,002781435
-221,215  0,002708199
-220,4825  0,002638832
-219,75  0,002572958
-219,0175  0,002510212
-218,285  0,002450239
-217,5525  0,002392705
-216,82  0,002337297
-216,0875  0,00228373
-215,355  0,002231748
-214,6225  0,002181124
-213,89  0,002131664
-213,1575  0,002083209
-212,425  0,00203563
-211,6925  0,001988832
-210,96  0,001942749
-210,2275  0,001897346
-209,495  0,001852612
-208,7625  0,001808561
-208,03  0,001765228
-207,2975  0,001722669
-206,565  0,001680954
-205,8325  0,001640171
-205,1  0,001600417
-204,3675  0,001561798
-203,635  0,001524428
-202,9025  0,001488419
-202,17  0,001453885
-201,4375  0,001420936
-200,705  0,001389675
-199,9725  0,001360195
-199,24  0,001332577
-198,5075  0,001306885
-197,775  0,001283166
-197,0425  0,001261447
-196,31  0,001241734
-195,5775  0,001224012
-194,845  0,001208244
-194,1125  0,001194375
-193,38  0,001182328
-192,6475  0,001172012
-191,915  0,00116332
-191,1825  0,001156134
-190,45  0,001150329
-189,7175  0,001145778
-188,985  0,001142354
-188,2525  0,001139937
-187,52  0,00113842
-186,7875  0,001137708
-186,055  0,001137729
-185,3225  0,001138433
-184,59  0,001139797
-183,8575  0,001141828
-183,125  0,001144564
-182,3925  0,001148075
-181,66  0,001152463
-180,9275  0,001157859
-180,195  0,001164424
-179,4625  0,00117234
-178,73  0,001181812
-177,9975  0,001193055
-177,265  0,001206294
-176,5325  0,001221752
-175,8  0,001239644
-175,0675  0,001260166
-174,335  0,001283492
-173,6025  0,001309761
-172,87  0,001339074
-172,1375  0,001371484
-171,405  0,001406991
-170,6725  0,001445543
-169,94  0,001487028
-169,2075  0,00153128
-168,475  0,001578078
-167,7425  0,001627157
-167,01  0,001678208
-166,2775  0,001730897
-165,545  0,00178487
-164,8125  0,001839771
-164,08  0,001895258
-163,3475  0,001951016
-162,615  0,002006781
-161,8825  0,002062347
-161,15  0,002117587
-160,4175  0,002172463
-159,685  0,002227036
-158,9525  0,002281471
-158,22  0,002336042
-157,4875  0,002391132
-156,755  0,002447227
-156,0225  0,002504908
-155,29  0,002564838
-154,5575  0,002627744
-153,825  0,002694401
-153,0925  0,002765609
-152,36  0,00284217
-151,6275  0,002924866
-150,895  0,003014438
-150,1625  0,00311156
-149,43  0,003216824
-148,6975  0,003330723
-147,965  0,003453636
-147,2325  0,003585823
-146,5  0,00372742
-145,7675  0,003878441
-145,035  0,004038778
-144,3025  0,004208214
-143,57  0,004386431
-142,8375  0,004573027
-142,105  0,004767528
-141,3725  0,004969409
-140,64  0,005178111
-139,9075  0,005393053
-139,175  0,005613655
-138,4425  0,005839349
-137,71  0,006069592
-136,9775  0,006303882
-136,245  0,006541764
-135,5125  0,006782842
-134,78  0,007026789
-134,0475  0,007273348
-133,315  0,007522345
-132,5825  0,007773693
-131,85  0,008027399
-131,1175  0,008283573
-130,385  0,008542431
-129,6525  0,008804296
-128,92  0,009069601
-128,1875  0,00933888
-127,455  0,009612759
-126,7225  0,009891942
-125,99  0,01017718
-125,2575  0,01046925
-124,525  0,01076889
-123,7925  0,0110768
-123,06  0,01139352
-122,3275  0,01171946
-121,595  0,01205475
-120,8625  0,01239924
-120,13  0,01275243
-119,3975  0,01311344
-118,665  0,01348092
-117,9325  0,01385307
-117,2  0,01422759
-116,4675  0,01460174
-115,735  0,01497228
-115,0025  0,01533558
-114,27  0,01568764
-113,5375  0,0160242
-112,805  0,01634082
-112,0725  0,01663298
-111,34  0,01689627
-110,6075  0,01712646
-109,875  0,01731973
-109,1425  0,01747279
-108,41  0,01758301
-107,6775  0,01764863
-106,945  0,01766886
-106,2125  0,01764404
-105,48  0,01757567
-104,7475  0,01746657
-104,015  0,01732088
-103,2825  0,0171441
-102,55  0,01694302
-101,8175  0,01672571
-101,085  0,01650139
-100,3525  0,01628031
-99,62  0,01607357
-98,8875  0,01589292
-98,155  0,0157505
-97,4225  0,01565862
-96,69  0,01562944
-95,9575  0,0156747
-95,225  0,01580538
-94,4925  0,01603145
-93,76  0,01636153
-93,0275  0,01680265
-92,295  0,01735998
-91,5625  0,01803664
-90,83  0,01883355
-90,0975  0,01974929
-89,365  0,02078007
-88,6325  0,02191973
-87,9  0,02315983
-87,1675  0,02448975
-86,435  0,02589694
-85,7025  0,02736716
-84,97  0,02888479
-84,2375  0,03043321
-83,505  0,03199523
-82,7725  0,03355351
-82,04  0,03509104
-81,3075  0,03659161
-80,575  0,03804027
-79,8425  0,03942379
-79,11  0,04073108
-78,3775  0,04195357
-77,645  0,04308547
-76,9125  0,04412407
-76,18  0,04506979
-75,4475  0,04592627
-74,715  0,04670028
-73,9825  0,04740153
-73,25  0,04804242
-72,5175  0,04863759
-71,785  0,04920353
-71,0525  0,04975796
-70,32  0,05031928
-69,5875  0,05090592
-68,855  0,05153572
-68,1225  0,05222529
-67,39  0,05298942
-66,6575  0,05384053
-65,925  0,05478824
-65,1925  0,05583891
-64,46  0,05699542
-63,7275  0,05825694
-62,995  0,05961883
-62,2625  0,06107272
-61,53  0,0626066
-60,7975  0,06420508
-60,065  0,06584977
-59,3325  0,06751973
-58,6  0,06919204
-57,8675  0,07084243
-57,135  0,07244604
-56,4025  0,0739782
-55,67  0,07541524
-54,9375  0,07673534
-54,205  0,07791937
-53,4725  0,07895168
-52,74  0,07982088
-52,0075  0,0805205
-51,275  0,08104952
-50,5425  0,08141279
-49,81  0,08162132
-49,0775  0,08169228
-48,345  0,08164896
-47,6125  0,08152037
-46,88  0,08134077
-46,1475  0,08114893
-45,415  0,08098717
-44,6825  0,08090027
-43,95  0,08093426
-43,2175  0,08113505
-42,485  0,081547
-41,7525  0,08221156
-41,02  0,08316585
-40,2875  0,0844415
-39,555  0,08606352
-38,8225  0,08804955
-38,09  0,09040935
-37,3575  0,09314471
-36,625  0,09624967
-35,8925  0,09971127
-35,16  0,1035106
-34,4275  0,1076245
-33,695  0,1120273
-32,9625  0,1166929
-32,23  0,1215978
-31,4975  0,1267229
-30,765  0,1320569
-30,0325  0,1375985
-29,3  0,1433588
-28,5675  0,1493634
-27,835  0,1556542
-27,1025  0,1622906
-26,37  0,1693498
-25,6375  0,1769266
-24,905  0,185133
-24,1725  0,1940961
-23,44  0,2039557
-22,7075  0,2148614
-21,975  0,2269684
-21,2425  0,2404328
-20,51  0,2554072
-19,7775  0,2720344
-19,045  0,2904423
-18,3125  0,3107376
-17,58  0,3330007
-16,8475  0,3572797
-16,115  0,3835861
-15,3825  0,4118903
-14,65  0,4421183
-13,9175  0,4741494
-13,185  0,5078151
-12,4525  0,5428991
-11,72  0,5791382
-10,9875  0,6162252
-10,255  0,6538125
-9,5225  0,6915169
-8,79  0,7289257
-8,0575  0,7656037
-7,325  0,8011011
-6,5925  0,8349622
-5,86  0,8667347
-5,1275  0,8959789
-4,395  0,922278
-3,6625  0,9452472
-2,93  0,9645427
-2,1975  0,9798708
-1,465  0,9909945
-0,7325  0,9977397
0  1
0,7325  0,9977397
1,465  0,9909945
2,1975  0,9798708
2,93  0,9645427
3,6625  0,9452472
4,395  0,922278
5,1275  0,8959789
5,86  0,8667347
6,5925  0,8349622
7,325  0,8011011
8,0575  0,7656037
8,79  0,7289257
9,5225  0,6915169
10,255  0,6538125
10,9875  0,6162252
11,72  0,5791382
12,4525  0,5428991
13,185  0,5078151
13,9175  0,4741494
14,65  0,4421183
15,3825  0,4118903
16,115  0,3835861
16,8475  0,3572797
17,58  0,3330007
18,3125  0,3107376
19,045  0,2904423
19,7775  0,2720344
20,51  0,2554072
21,2425  0,2404328
21,975  0,2269684
22,7075  0,2148614
23,44  0,2039557
24,1725  0,1940961
24,905  0,185133
25,6375  0,1769266
26,37  0,1693498
27,1025  0,1622906
27,835  0,1556542
28,5675  0,1493634
29,3  0,1433588
30,0325  0,1375985
30,765  0,1320569
31,4975  0,1267229
32,23  0,1215978
32,9625  0,1166929
33,695  0,1120273
34,4275  0,1076245
35,16  0,1035106
35,8925  0,09971127
36,625  0,09624967
37,3575  0,09314471
38,09  0,09040935
38,8225  0,08804955
39,555  0,08606352
40,2875  0,0844415
41,02  0,08316585
41,7525  0,08221156
42,485  0,081547
43,2175  0,08113505
43,95  0,08093426
44,6825  0,08090027
45,415  0,08098717
46,1475  0,08114893
46,88  0,08134077
47,6125  0,08152037
48,345  0,08164896
49,0775  0,08169228
49,81  0,08162132
50,5425  0,08141279
51,275  0,08104952
52,0075  0,0805205
52,74  0,07982088
53,4725  0,07895168
54,205  0,07791937
54,9375  0,07673534
55,67  0,07541524
56,4025  0,0739782
57,135  0,07244604
57,8675  0,07084243
58,6  0,06919204
59,3325  0,06751973
60,065  0,06584977
60,7975  0,06420508
61,53  0,0626066
62,2625  0,06107272
62,995  0,05961883
63,7275  0,05825694
64,46  0,05699542
65,1925  0,05583891
65,925  0,05478824
66,6575  0,05384053
67,39  0,05298942
68,1225  0,05222529
68,855  0,05153572
69,5875  0,05090592
70,32  0,05031928
71,0525  0,04975796
71,785  0,04920353
72,5175  0,04863759
73,25  0,04804242
73,9825  0,04740153
74,715  0,04670028
75,4475  0,04592627
76,18  0,04506979
76,9125  0,04412407
77,645  0,04308547
78,3775  0,04195357
79,11  0,04073108
79,8425  0,03942379
80,575  0,03804027
81,3075  0,03659161
82,04  0,03509104
82,7725  0,03355351
83,505  0,03199523
84,2375  0,03043321
84,97  0,02888479
85,7025  0,02736716
86,435  0,02589694
87,1675  0,02448975
87,9  0,02315983
88,6325  0,02191973
89,365  0,02078007
90,0975  0,01974929
90,83  0,01883355
91,5625  0,01803664
92,295  0,01735998
93,0275  0,01680265
93,76  0,01636153
94,4925  0,01603145
95,225  0,01580538
95,9575  0,0156747
96,69  0,01562944
97,4225  0,01565862
98,155  0,0157505
98,8875  0,01589292
99,62  0,01607357
100,3525  0,01628031
101,085  0,01650139
101,8175  0,01672571
102,55  0,01694302
103,2825  0,0171441
104,015  0,01732088
104,7475  0,01746657
105,48  0,01757567
106,2125  0,01764404
106,945  0,01766886
107,6775  0,01764863
108,41  0,01758301
109,1425  0,01747279
109,875  0,01731973
110,6075  0,01712646
111,34  0,01689627
112,0725  0,01663298
112,805  0,01634082
