2459,981  2,129784E-9  0  -0,0001083978  -1,106603E-5
2446,608  2,143789E-9  0  0,0001082205  1,045786E-5
2433,379  2,177331E-9  0  -0,0001085516  -9,646873E-6
2420,293  2,189699E-9  0  0,0001083269  9,007324E-6
2407,347  2,22457E-9  0  -0,0001086692  -8,182339E-6
2394,538  2,236271E-9  0  0,0001084147  7,613016E-6
2381,865  2,275585E-9  0  -0,0001088446  -6,732947E-6
2369,326  2,283925E-9  0  0,0001085024  6,160244E-6
2356,917  2,326615E-9  0  -0,000108985  -5,297025E-6
2344,638  2,334003E-9  0  0,0001086141  4,737421E-6
2332,487  2,379798E-9  0  -0,0001091437  -3,800435E-6
2320,46  2,38343E-9  0  0,0001086788  3,321691E-6
2308,557  2,434709E-9  0  -0,0001093044  -2,333964E-6
2296,776  2,436312E-9  0  0,0001087912  1,865044E-6
2285,114  2,488407E-9  0  -0,0001094027  -8,477355E-7
2273,57  2,490554E-9  0  0,0001088994  4,216596E-7
2262,142  2,543347E-9  0  -0,0001094934  6,301404E-7
2250,828  2,546839E-9  0  0,0001090175  -1,027511E-6
2239,627  2,599004E-9  0  -0,0001095649  2,104388E-6
2228,537  2,604326E-9  0  0,0001091253  -2,506874E-6
2217,556  2,656847E-9  0  -0,0001096498  3,51172E-6
2206,683  2,662443E-9  0  0,0001092072  -4,068103E-6
2195,916  2,71714E-9  0  -0,0001097553  4,821629E-6
2185,254  2,722745E-9  0  0,0001092902  -5,731562E-6
2174,694  2,777078E-9  0  -0,0001098242  6,0882E-6
2164,236  2,785067E-9  0  0,0001093798  -7,271997E-6
2153,878  2,847023E-9  0  -0,0001100413  7,599904E-6
2143,619  2,838731E-9  0  0,0001092751  -8,664717E-6
2133,457  2,921911E-9  0  -0,0001103038  9,18173E-6
2123,391  2,900318E-9  0  0,0001092967  -1,002181E-5
2113,42  2,988677E-9  0  -0,0001103623  1,08187E-5
2103,542  2,970819E-9  0  0,0001094478  -1,142754E-5
2093,756  3,051711E-9  0  -0,0001103364  1,222915E-5
2084,06  3,050985E-9  0  0,0001096935  -1,319919E-5
2074,454  3,106261E-9  0  -0,000110171  1,327041E-5
2064,936  3,146571E-9  0  0,0001101325  -1,517148E-5
2055,504  3,157905E-9  0  -0,0001099156  1,447001E-5
2046,159  3,237452E-9  0  0,0001104539  -1,69127E-5
2036,898  3,217273E-9  0  -0,0001097593  1,578324E-5
2027,721  3,327695E-9  0  0,0001107001  -1,869146E-5
2018,626  3,280478E-9  0  -0,000109677  1,687585E-5
2009,612  3,426009E-9  0  0,0001109582  -2,082804E-5
2000,678  3,339173E-9  0  -0,0001095315  1,775189E-5
1991,824  3,52204E-9  0  0,0001111007  -2,298871E-5
1983,047  3,418952E-9  0  -0,0001096927  1,878113E-5
1974,347  3,586725E-9  0  0,0001107745  -2,466266E-5
1965,724  3,542036E-9  0  -0,0001103663  2,066813E-5
1957,175  3,636775E-9  0  0,0001104357  -2,523354E-5
1948,701  3,656237E-9  0  -0,0001105191  2,398926E-5
1940,299  3,693624E-9  0  0,0001104797  -2,457256E-5
1931,97  3,78036E-9  0  -0,0001105786  2,775668E-5
1923,712  3,754098E-9  0  0,0001104465  -2,447901E-5
1915,524  3,885501E-9  0  -0,0001105653  3,013988E-5
1907,406  3,86168E-9  0  0,0001108967  -2,537893E-5
1899,356  3,99724E-9  0  -0,0001105072  3,27384E-5
1891,373  3,929791E-9  0  0,000110721  -2,62836E-5
1883,458  4,114699E-9  0  -0,0001107051  3,450257E-5
1875,609  4,020844E-9  0  0,0001106339  -2,811057E-5
1867,824  4,199075E-9  0  -0,0001106556  3,535892E-5
1860,104  4,196589E-9  0  0,0001115503  -3,053201E-5
1852,448  4,265165E-9  0  -0,0001101656  3,668937E-5
1844,854  4,327771E-9  0  0,0001116478  -3,321601E-5
1837,323  4,271891E-9  0  -0,0001091563  3,700137E-5
1829,852  4,53964E-9  0  0,0001127844  -3,580407E-5
1822,442  4,313103E-9  0  -0,0001085488  3,759189E-5
1815,092  4,701905E-9  0  0,0001130589  -3,856721E-5
1807,801  4,417654E-9  0  -0,0001088934  3,797103E-5
1800,568  4,823877E-9  0  0,0001125658  -4,165922E-5
1793,393  4,486453E-9  0  -0,0001088353  3,804144E-5
1786,275  5,018968E-9  0  0,0001133337  -4,36765E-5
1779,213  4,652917E-9  0  -0,0001092712  4,035015E-5
1772,207  5,186048E-9  0  0,0001137907  -4,534078E-5
1765,256  4,734938E-9  0  -0,0001083188  4,311336E-5
1758,359  5,348967E-9  0  0,0001140104  -4,728829E-5
1751,516  4,684217E-9  0  -0,0001062685  4,409789E-5
1744,726  5,537134E-9  0  0,0001153231  -4,719588E-5
1737,988  5,051512E-9  0  -0,0001086205  4,751334E-5
1731,302  5,624478E-9  0  0,0001135001  -5,145646E-5
1724,667  5,018993E-9  0  -0,0001072912  4,733702E-5
1718,083  5,58294E-9  0  0,0001114174  -5,260251E-5
1711,549  5,483233E-9  0  -0,0001116193  4,834941E-5
1705,065  5,530412E-9  0  0,0001092087  -5,37071E-5
1698,629  5,876045E-9  0  -0,000113945  5,132839E-5
1692,242  5,593494E-9  0  0,0001074681  -5,662226E-5
1685,903  6,008958E-9  0  -0,0001129166  5,461459E-5
1679,611  5,481561E-9  0  0,0001066233  -5,363402E-5
1673,366  6,262862E-9  0  -0,0001138839  5,643736E-5
1667,167  5,779503E-9  0  0,0001093597  -5,327418E-5
1661,014  6,88064E-9  0  -0,000116334  6,287768E-5
1654,906  5,814739E-9  0  0,000107572  -5,565963E-5
1648,843  7,133768E-9  0  -0,0001163532  6,578556E-5
1642,824  5,803087E-9  0  0,0001069865  -5,460053E-5
1636,849  7,78504E-9  0  -0,0001190317  7,103293E-5
1630,918  5,792669E-9  0  0,0001054109  -5,551561E-5
1625,029  8,534404E-9  0  -0,0001219333  7,676501E-5
1619,182  5,958941E-9  0  0,0001042765  -5,931172E-5
1613,378  8,314474E-9  0  -0,0001162219  8,018162E-5
1607,614  5,828025E-9  0  0,0001018759  -5,912863E-5
1601,892  8,222785E-9  0  -0,0001169601  7,587737E-5
1596,211  7,151124E-9  0  0,0001094835  -6,926406E-5
1590,569  7,590042E-9  0  -0,0001083302  7,715697E-5
1584,968  7,159882E-9  0  0,0001058371  -7,326205E-5
1579,405  7,080912E-9  0  -0,0001089619  6,632168E-5
1573,882  8,491376E-9  0  0,000109973  -8,533508E-5
1568,397  6,568623E-9  0  -0,0001037365  6,421159E-5
1562,95  8,814008E-9  0  0,0001131276  -8,388127E-5
1557,541  6,759745E-9  0  -0,0001041928  6,519221E-5
1552,169  9,517117E-9  0  0,0001155887  -8,809616E-5
1546,835  6,77016E-9  0  -9,883524E-5  7,178959E-5
