2464,903  3,017548E-9  0  0,000131652  -1,954086E-7
2451,476  3,048936E-9  0  -0,0001316094  1,130922E-6
2438,195  3,086573E-9  0  0,0001316893  -2,137691E-6
2425,057  3,122137E-9  0  -0,0001317135  3,077997E-6
2412,059  3,162033E-9  0  0,0001318142  -4,102246E-6
2399,201  3,201731E-9  0  -0,0001319005  5,015312E-6
2386,478  3,241416E-9  0  0,0001319708  -5,998976E-6
2373,89  3,283189E-9  0  -0,0001320734  6,913632E-6
2361,434  3,322963E-9  0  0,0001321211  -7,861328E-6
2349,108  3,365256E-9  0  -0,0001322045  8,832388E-6
2336,911  3,407496E-9  0  0,0001322769  -9,751155E-6
2324,839  3,451094E-9  0  -0,0001323584  1,07237E-5
2312,891  3,494421E-9  0  0,0001324264  -1,163343E-5
2301,065  3,539281E-9  0  -0,0001325068  1,258271E-5
2289,36  3,583371E-9  0  0,0001325648  -1,347688E-5
2277,773  3,628186E-9  0  -0,0001326169  1,443407E-5
2266,303  3,67239E-9  0  0,0001326506  -1,533881E-5
2254,948  3,718577E-9  0  -0,0001326987  1,631884E-5
2243,706  3,762461E-9  0  0,0001327015  -1,72221E-5
2232,575  3,810681E-9  0  -0,0001327552  1,823085E-5
2221,555  3,853675E-9  0  0,0001327193  -1,912211E-5
2210,642  3,904137E-9  0  -0,0001327774  2,017782E-5
2199,837  3,949472E-9  0  0,0001327562  -2,107829E-5
2189,136  4,002161E-9  0  -0,0001328141  2,21869E-5
2178,539  4,05108E-9  0  0,0001328332  -2,305597E-5
2168,044  4,105694E-9  0  -0,0001328907  2,41715E-5
2157,65  4,1541E-9  0  0,0001328795  -2,501567E-5
2147,355  4,21048E-9  0  -0,0001329429  2,608939E-5
2137,158  4,255284E-9  0  0,0001328396  -2,697474E-5
2127,057  4,317201E-9  0  -0,0001329582  2,806594E-5
2117,051  4,360688E-9  0  0,0001327938  -2,902283E-5
2107,139  4,43189E-9  0  -0,0001330241  3,012244E-5
2097,32  4,475522E-9  0  0,0001328254  -3,112319E-5
2087,591  4,553167E-9  0  -0,0001331299  3,217582E-5
2077,952  4,59703E-9  0  0,0001329093  -3,316921E-5
2068,402  4,670324E-9  0  -0,000133126  3,416012E-5
2058,939  4,722084E-9  0  0,0001329779  -3,523224E-5
2049,563  4,785959E-9  0  -0,0001330263  3,619548E-5
2040,271  4,855602E-9  0  0,0001330867  -3,73656E-5
2031,063  4,912769E-9  0  -0,0001330222  3,82651E-5
2021,938  4,996025E-9  0  0,0001332073  -3,955927E-5
2012,895  5,05056E-9  0  -0,0001331575  4,0184E-5
2003,932  5,132928E-9  0  0,0001332098  -4,173268E-5
1995,049  5,187769E-9  0  -0,0001332373  4,205074E-5
1986,244  5,265486E-9  0  0,0001331117  -4,381383E-5
1977,516  5,321046E-9  0  -0,0001331304  4,413465E-5
1968,865  5,406276E-9  0  0,0001330802  -4,584579E-5
1960,289  5,464824E-9  0  -0,000132993  4,653501E-5
1951,788  5,557586E-9  0  0,0001331594  -4,778581E-5
1943,36  5,616528E-9  0  -0,0001328914  4,891552E-5
1935,004  5,715451E-9  0  0,0001332459  -4,976416E-5
1926,72  5,766463E-9  0  -0,0001327568  5,111513E-5
1918,507  5,874307E-9  0  0,0001331977  -5,194786E-5
1910,363  5,914054E-9  0  -0,0001325551  5,322905E-5
1902,288  6,038804E-9  0  0,0001330985  -5,425507E-5
1894,281  6,083629E-9  0  -0,0001325436  5,540337E-5
1886,341  6,20301E-9  0  0,0001328311  -5,676428E-5
1878,468  6,266529E-9  0  -0,0001326218  5,758309E-5
1870,66  6,371243E-9  0  0,0001326284  -5,905144E-5
1862,917  6,459727E-9  0  -0,0001326514  5,997612E-5
1855,237  6,549462E-9  0  0,0001324451  -6,139574E-5
1847,621  6,632813E-9  0  -0,0001324249  6,22025E-5
1840,066  6,773378E-9  0  0,0001326937  -6,38211E-5
1832,574  6,810581E-9  0  -0,000132063  6,466867E-5
1825,142  6,967243E-9  0  0,0001325974  -6,602222E-5
1817,77  7,041033E-9  0  -0,0001321781  6,725754E-5
1810,458  7,154676E-9  0  0,0001323322  -6,8252E-5
1803,204  7,274904E-9  0  -0,0001321647  6,996368E-5
1796,008  7,341368E-9  0  0,0001320294  -7,039322E-5
1788,869  7,523892E-9  0  -0,0001322927  7,252706E-5
1781,786  7,569142E-9  0  0,0001321432  -7,249578E-5
1774,76  7,749096E-9  0  -0,0001319129  7,532262E-5
1767,789  7,769422E-9  0  0,0001320593  -7,425625E-5
1760,872  8,00911E-9  0  -0,0001319453  7,789348E-5
1754,009  8,011543E-9  0  0,0001316868  -7,720104E-5
1747,2  8,168556E-9  0  -0,0001310826  7,99457E-5
1740,443  8,291548E-9  0  0,000131689  -8,001372E-5
1733,738  8,437841E-9  0  -0,0001309952  8,25686E-5
1727,085  8,548616E-9  0  0,0001311629  -8,308012E-5
1720,482  8,678389E-9  0  -0,0001309558  8,447353E-5
1713,93  8,873052E-9  0  0,0001311831  -8,621005E-5
1707,428  8,970176E-9  0  -0,000130922  8,707279E-5
1700,974  9,081297E-9  0  0,0001299566  -8,916805E-5
1694,57  9,283713E-9  0  -0,0001313584  8,914823E-5
1688,213  9,331183E-9  0  0,0001287755  -9,251211E-5
1681,904  9,665268E-9  0  -0,0001321971  9,149549E-5
1675,642  9,586417E-9  0  0,0001272541  -9,618978E-5
1669,426  9,991211E-9  0  -0,0001327275  9,33144E-5
1663,256  9,932148E-9  0  0,0001268246  -9,945354E-5
1657,132  1,042143E-8  0  -0,000133427  9,618729E-5
1651,053  1,020361E-8  0  0,000125812  -0,0001023065
1645,018  1,074432E-8  0  -0,0001326408  9,9464E-5
1639,027  1,048822E-8  0  0,000125855  -0,0001039083
1633,079  1,110959E-8  0  -0,0001318964  0,0001030215
1627,175  1,08609E-8  0  0,0001264168  -0,00010585
1621,313  1,145834E-8  0  -0,0001295998  0,000108067
1615,493  1,113985E-8  0  0,0001276145  -0,0001058265
1609,715  1,207482E-8  0  -0,0001280975  0,0001147599
1603,978  1,139907E-8  0  0,0001280342  -0,0001064521
1598,281  1,263794E-8  0  -0,0001263778  0,0001206178
1592,625  1,153493E-8  0  0,0001273119  -0,0001070102
1587,009  1,334453E-8  0  -0,0001277697  0,0001242914
1581,433  1,179607E-8  0  0,0001254401  -0,0001102464
1575,895  1,415041E-8  0  -0,0001301023  0,0001276534
1570,396  1,204213E-8  0  0,0001215462  -0,0001153334
1564,935  1,428993E-8  0  -0,0001288028  0,0001284304
1559,513  1,288963E-8  0  0,0001238469  -0,0001195742
1554,127  1,460179E-8  0  -0,0001268135  0,0001313757
1548,779  1,387383E-8  0  0,0001247736  -0,000126067
1543,467  1,418144E-8  0  -0,000122571  0,0001300579
1538,192  1,532393E-8  0  0,0001276598  -0,0001340867
1532,953  1,42732E-8  0  -0,0001232241  0,0001285484
1527,749  1,59389E-8  0  0,0001223762  -0,0001421035
1522,58  1,466595E-8  0  -0,0001254953  0,0001280349
1517,446  1,675796E-8  0  0,0001211874  -0,0001476252
1512,347  1,512398E-8  0  -0,0001232644  0,0001323165
1507,282  1,716963E-8  0  0,0001210119  -0,0001491068
1502,251  1,613764E-8  0  -0,0001214911  0,0001402466
1497,253  1,730646E-8  0  0,0001214908  -0,0001480459
1492,288  1,631659E-8  0  -0,0001169445  0,0001437874
1487,356  2,012369E-8  0  0,0001292699  -0,0001592969
1482,457  1,451236E-8  0  -0,0001094527  0,0001348009
1477,59  2,411454E-8  0  0,0001249085  -0,0001848522
1472,755  1,253724E-8  0  -0,0001155838  0,0001111223
1467,951  2,910406E-8  0  0,0001188621  -0,0002125122
1463,178  1,139041E-8  0  -0,0001175764  9,606897E-5
1458,437  3,462889E-8  0  0,000116143  -0,0002369471
1453,726  9,697464E-9  0  -0,0001095687  8,58427E-5
1449,045  3,754973E-8  0  0,0001248984  -0,0002427706
1444,394  9,799935E-9  0  -0,0001035823  9,273162E-5
1439,774  3,994774E-8  0  0,0001309359  -0,0002472682
1435,182  1,088437E-8  0  -9,327521E-5  0,0001117769
1430,62  3,86938E-8  0  0,0001367273  -0,0002370083
1426,087  1,098114E-8  0  -7,514084E-5  0,0001243642
1421,582  4,25741E-8  0  0,0001709905  -0,000228254
