512  512
0.0  46796,18
397,511
397,8624
398,2144
398,5671
398,9204
399,2743
399,6289
399,984
400,3398
400,6963
401,0533
401,4111
401,7694
402,1284
402,488
402,8483
403,2092
403,5708
403,933
404,2959
404,6594
405,0236
405,3884
405,7539
406,12
406,4869
406,8543
407,2225
407,5913
407,9608
408,3309
408,7017
409,0732
409,4454
409,8182
410,1917
410,5659
410,9408
411,3164
411,6927
412,0696
412,4473
412,8256
413,2046
413,5844
413,9648
414,3459
414,7277
415,1103
415,4935
415,8775
416,2621
416,6475
417,0336
417,4204
417,8079
418,1961
418,5851
418,9748
419,3652
419,7563
420,1482
420,5408
420,9341
421,3282
421,723
422,1186
422,5148
422,9119
423,3097
423,7082
424,1075
424,5075
424,9083
425,3099
425,7122
426,1153
426,5191
426,9237
427,3291
427,7352
428,1421
428,5498
428,9583
429,3675
429,7776
430,1884
430,6
431,0124
431,4255
431,8395
432,2543
432,6698
433,0862
433,5034
433,9213
434,3401
434,7597
435,1801
435,6013
436,0233
436,4462
436,8698
437,2943
437,7197
438,1458
438,5728
439,0006
439,4292
439,8587
440,289
440,7202
441,1522
441,585
442,0188
442,4533
442,8887
443,325
443,7621
444,2001
444,639
445,0787
445,5193
445,9608
446,4031
446,8464
447,2905
447,7355
448,1814
448,6281
449,0758
449,5243
449,9738
450,4241
450,8754
451,3275
451,7806
452,2346
452,6895
453,1453
453,602
454,0596
454,5182
454,9777
455,4381
455,8995
456,3618
456,825
457,2892
457,7543
458,2204
458,6874
459,1554
459,6243
460,0942
460,565
461,0368
461,5096
461,9834
462,4581
462,9338
463,4105
463,8881
464,3668
464,8464
465,327
465,8087
466,2913
466,7749
467,2595
467,7452
468,2318
468,7195
469,2081
469,6978
470,1886
470,6803
471,1731
471,6669
472,1617
472,6576
473,1545
473,6525
474,1515
474,6516
475,1527
475,6549
476,1582
476,6625
477,1679
477,6743
478,1819
478,6905
479,2002
479,711
480,2228
480,7358
481,2499
481,765
482,2813
482,7987
483,3172
483,8368
484,3575
484,8793
485,4023
485,9264
486,4516
486,978
487,5055
488,0342
488,564
489,0949
489,627
490,1603
490,6947
491,2303
491,7671
492,305
492,8442
493,3845
493,9259
494,4686
495,0125
495,5576
496,1038
496,6513
497,2
497,7499
498,301
498,8533
499,4069
499,9617
500,5177
501,075
501,6335
502,1933
502,7543
503,3165
503,8801
504,4448
505,0109
505,5782
506,1468
506,7167
507,2879
507,8603
508,4341
509,0091
509,5854
510,1631
510,7421
511,3223
511,9039
512,4869
513,0711
513,6567
514,2436
514,8319
515,4215
516,0125
516,6048
517,1985
517,7936
518,39
518,9878
519,587
520,1875
520,7895
521,3928
521,9976
522,6037
523,2113
523,8203
524,4307
525,0425
525,6557
526,2704
526,8865
527,5041
528,1231
528,7436
529,3655
529,9889
530,6138
531,2401
531,8679
532,4972
533,128
533,7603
534,3941
535,0294
535,6662
536,3046
536,9444
537,5858
538,2287
538,8732
539,5192
540,1668
540,8159
541,4665
542,1188
542,7726
543,428
544,085
544,7435
545,4037
546,0655
546,7288
547,3938
548,0604
548,7286
549,3985
550,07
550,7432
551,418
552,0944
552,7725
553,4523
554,1337
554,8169
555,5017
556,1882
556,8764
557,5663
558,258
558,9513
559,6464
560,3432
561,0417
561,742
562,444
563,1478
563,8534
564,5607
565,2698
565,9807
566,6934
567,4078
568,1241
568,8422
569,5621
570,2838
571,0074
571,7328
572,46
573,1891
573,9201
574,6529
575,3876
576,1242
576,8626
577,603
578,3453
579,0894
579,8355
580,5835
581,3335
582,0854
582,8392
583,595
