-750,08  2,93454E-6  0  0,001657525  0,0004326083
-747,15  3,220418E-6  0  0,001726219  0,0004904972
-744,22  2,817416E-6  0  0,001588515  0,0005422493
-741,29  1,956775E-6  0  0,001299951  0,0005166258
-738,36  1,050379E-6  0  0,0009429226  0,000401592
-735,43  4,146886E-7  0  0,0005904741  0,0002569609
-732,5  1,115375E-7  0  0,0002952655  0,0001560634
-729,57  2,498316E-8  0  8,801807E-5  0,0001312859
-726,64  2,837136E-8  0  -2,264497E-5  0,0001669089
-723,71  5,231125E-8  0  -4,95438E-5  0,0002232861
-720,78  7,00772E-8  0  -2,428668E-5  0,0002636046
-717,85  7,32263E-8  0  1,406873E-5  0,0002702376
-714,92  6,231145E-8  0  3,837366E-5  0,0002466554
-711,99  4,493188E-8  0  4,462191E-5  0,0002072215
-709,06  2,956921E-8  0  4,238034E-5  0,0001666527
-706,13  2,033338E-8  0  3,738663E-5  0,0001376068
-703,2  1,802138E-8  0  2,540935E-5  0,0001318171
-700,27  2,510824E-8  0  -2,291919E-6  0,0001584392
-697,34  5,095217E-8  0  -5,141576E-5  0,0002197922
-694,41  1,0916E-7  0  -0,0001196851  0,0003079538
-691,48  2,022316E-7  0  -0,000195949  0,000404766
-688,55  3,07564E-7  0  -0,0002666093  0,0004862957
-685,62  3,89274E-7  0  -0,0003247526  0,000532738
-682,69  4,253538E-7  0  -0,0003727933  0,0005351439
-679,76  4,227095E-7  0  -0,0004193039  0,000496884
-676,83  4,079947E-7  0  -0,0004733698  0,000428854
-673,9  4,121018E-7  0  -0,000541644  0,000344563
-670,97  4,570399E-7  0  -0,0006252005  0,0002572242
-668,04  5,45133E-7  0  -0,0007169624  0,0001763459
-665,11  6,518498E-7  0  -0,0008004637  0,0001053931
-662,18  7,278659E-7  0  -0,0008521605  4,109126E-5
-659,25  7,213667E-7  0  -0,0008489452  -2,566665E-5
-656,32  6,168285E-7  0  -0,0007781328  -0,0001064793
-653,39  4,588628E-7  0  -0,0006441978  -0,0002094565
-650,46  3,305487E-7  0  -0,0004683652  -0,0003334408
-647,53  2,965948E-7  0  -0,0002811067  -0,0004664481
-644,6  3,599814E-7  0  -0,0001109601  -0,0005896348
-641,67  4,676314E-7  0  2,393322E-5  -0,0006834168
-638,74  5,532162E-7  0  0,0001182604  -0,0007343233
-635,81  5,748446E-7  0  0,0001767524  -0,0007372945
-632,88  5,256828E-7  0  0,0002097267  -0,0006940443
-629,95  4,250771E-7  0  0,0002285936  -0,0006105916
-627,02  3,058662E-7  0  0,0002437957  -0,000496417
-624,09  2,037047E-7  0  0,0002633168  -0,0003665637
-621,16  1,434449E-7  0  0,0002928495  -0,0002401752
-618,23  1,306898E-7  0  0,0003351157  -0,0001355998
-615,3  1,549934E-7  0  0,0003883161  -6,483803E-5
-612,37  2,005592E-7  0  0,0004468188  -3,020113E-5
-609,44  2,551921E-7  0  0,0005045439  -2,505177E-5
-606,51  3,139296E-7  0  0,0005590553  -3,723978E-5
-603,58  3,76502E-7  0  0,0006111214  -5,506975E-5
-600,65  4,430674E-7  0  0,000661965  -6,978376E-5
-597,72  5,102411E-7  0  0,0007102194  -7,635156E-5
-594,79  5,695836E-7  0  0,0007511931  -7,275049E-5
-591,86  6,11806E-7  0  0,0007799169  -5,946172E-5
-588,93  6,328509E-7  0  0,0007945444  -3,937108E-5
-586  6,358266E-7  0  0,0007972021  -1,718602E-5
-583,07  6,259814E-7  0  0,0007911879  1,741833E-6
-580,14  6,030491E-7  0  0,0007764641  1,235256E-5
-577,21  5,625029E-7  0  0,0007498586  1,465985E-5
-574,28  5,030296E-7  0  0,0007091518  1,154463E-5
-571,35  4,262613E-7  0  0,000652849  7,038084E-6
-568,42  3,399699E-7  0  0,0005830432  5,519989E-6
-565,49  2,539569E-7  0  0,0005038084  1,157378E-5
-562,56  1,766975E-7  0  0,0004193347  2,925551E-5
-559,63  1,171507E-7  0  0,0003364545  6,284169E-5
-556,7  8,426103E-8  0  0,0002665749  0,0001148862
-553,77  8,409848E-8  0  0,0002245736  0,0001834808
-550,84  1,18102E-7  0  0,0002229478  0,0002615268
-547,91  1,835864E-7  0  0,0002628723  0,0003383557
-544,98  2,72354E-7  0  0,0003297158  0,0004045263
-542,05  3,627004E-7  0  0,0003952935  0,0004543605
-539,12  4,156425E-7  0  0,000425382  0,0004844509
-536,19  3,912533E-7  0  0,00039013  0,0004889294
-533,26  2,848834E-7  0  0,0002750028  0,000457446
-530,33  1,526479E-7  0  8,804794E-5  0,0003806513
-527,4  8,796055E-8  0  -0,0001407155  0,0002610741
-524,47  1,510924E-7  0  -0,0003697576  0,0001198821
-521,54  3,166882E-7  0  -0,0005626748  -9,232235E-6
-518,61  5,030171E-7  0  -0,0007024996  -9,752633E-5
-515,68  6,511009E-7  0  -0,0007948482  -0,0001389867
-512,75  7,59309E-7  0  -0,0008572764  -0,0001561605
-509,82  8,496899E-7  0  -0,000902136  -0,0001893162
-506,89  9,307281E-7  0  -0,000925486  -0,0002724036
-503,96  9,984485E-7  0  -0,0009099445  -0,0004128552
-501,03  1,05045E-6  0  -0,0008402625  -0,0005868637
-498,1  1,082617E-6  0  -0,0007200894  -0,0007510579
