-750,08  0,0001456945
-747,15  0,0001725934
-744,22  0,000203985
-741,29  0,0002400106
-738,36  0,0002803907
-735,43  0,0003243708
-732,5  0,0003707836
-729,57  0,0004182297
-726,64  0,0004653346
-723,71  0,000511011
-720,78  0,0005546481
-717,85  0,0005961822
-714,92  0,0006360469
-711,99  0,0006750456
-709,06  0,000714198
-706,13  0,0007545998
-703,2  0,0007972954
-700,27  0,0008431406
-697,34  0,0008926345
-694,41  0,0009457366
-691,48  0,001001721
-688,55  0,00105914
-685,62  0,001115949
-682,69  0,001169784
-679,76  0,001218321
-676,83  0,001259624
-673,9  0,001292372
-670,97  0,001315944
-668,04  0,001330352
-665,11  0,001336088
-662,18  0,001333941
-659,25  0,001324836
-656,32  0,001309712
-653,39  0,001289423
-650,46  0,001264683
-647,53  0,001236012
-644,6  0,001203715
-641,67  0,001167884
-638,74  0,001128439
-635,81  0,001085189
-632,88  0,001037926
-629,95  0,0009865182
-627,02  0,0009309981
-624,09  0,0008716334
-621,16  0,0008089659
-618,23  0,0007438194
-615,3  0,0006772759
-612,37  0,0006106226
-609,44  0,0005452727
-606,51  0,0004826648
-603,58  0,0004241445
-600,65  0,0003708459
-597,72  0,0003235943
-594,79  0,0002828592
-591,86  0,0002487774
-588,93  0,0002212438
-586  0,0002000412
-583,07  0,0001849619
-580,14  0,0001758732
-577,21  0,0001727063
-574,28  0,0001753851
-571,35  0,0001837499
-568,42  0,0001975401
-565,49  0,0002164767
-562,56  0,0002404357
-559,63  0,000269639
-556,7  0,0003047544
-553,77  0,0003468041
-550,84  0,0003968423
-547,91  0,0004554596
-544,98  0,0005222643
-542,05  0,0005955396
-539,12  0,0006722436
-536,19  0,0007484178
-533,26  0,0008199243
-530,33  0,0008833138
-527,4  0,0009365734
-524,47  0,0009795511
-521,54  0,001013969
-518,61  0,001043069
-515,68  0,001071035
-512,75  0,001102327
-509,82  0,001141046
-506,89  0,001190359
-503,96  0,001251979
-501,03  0,001325738
-498,1  0,001409327
-495,17  0,001498336
-492,24  0,001586691
-489,31  0,001667512
-486,38  0,001734235
-483,45  0,001781763
-480,52  0,00180733
-477,59  0,001810857
-474,66  0,001794719
-471,73  0,001763013
-468,8  0,001720556
-465,87  0,001671898
-462,94  0,001620574
-460,01  0,001568743
-457,08  0,001517224
-454,15  0,001465828
-451,22  0,001413844
-448,29  0,001360532
-445,36  0,001305502
-442,43  0,001248941
-439,5  0,00119169
-436,57  0,0011352
-433,64  0,001081422
-430,71  0,001032633
-427,78  0,0009912351
-424,85  0,0009595266
-421,92  0,0009394734
-418,99  0,0009325251
-416,06  0,000939515
-413,13  0,0009606821
-410,2  0,0009958219
-407,27  0,001044532
-404,34  0,001106488
-401,41  0,001181655
-398,48  0,001270393
-395,55  0,001373394
-392,62  0,001491535
-389,69  0,001625688
-386,76  0,001776631
-383,83  0,001945103
-380,9  0,002132029
-377,97  0,00233881
-375,04  0,002567522
-372,11  0,002820865
-369,18  0,003101805
-366,25  0,003412986
-363,32  0,003756133
-360,39  0,004131698
-357,46  0,004538889
-354,53  0,004976072
-351,6  0,005441359
-348,67  0,005933131
-345,74  0,006450292
-342,81  0,006992192
-339,88  0,007558252
-336,95  0,008147455
-334,02  0,008757866
-331,09  0,009386343
-328,16  0,01002849
-325,23  0,01067887
-322,3  0,01133135
-319,37  0,01197954
-316,44  0,01261708
-313,51  0,01323784
-310,58  0,01383587
-307,65  0,01440542
-304,72  0,01494091
-301,79  0,01543736
-298,86  0,01589094
-295,93  0,01629979
-293  0,01666459
-290,07  0,01698869
-287,14  0,0172774
-284,21  0,01753655
-281,28  0,01777053
-278,35  0,01798038
-275,42  0,01816243
-272,49  0,01830793
-269,56  0,01840398
-266,63  0,01843551
-263,7  0,01838786
-260,77  0,01824924
-257,84  0,01801247
-254,91  0,01767551
-251,98  0,01724117
-249,05  0,01671619
-246,12  0,01611044
-243,19  0,01543636
-240,26  0,01470858
-237,33  0,01394318
-234,4  0,01315642
-231,47  0,01236295
-228,54  0,01157406
-225,61  0,01079664
-222,68  0,0100334
-219,75  0,009284307
-216,82  0,008548806
-213,89  0,007827923
-210,96  0,007125666
-208,03  0,006449324
-205,1  0,005808839
-202,17  0,005215612
-199,24  0,004681163
-196,31  0,004215881
-193,38  0,003828036
-190,45  0,003523262
-187,52  0,003304715
-184,59  0,003173944
-181,66  0,003131903
-178,73  0,003178973
-175,8  0,003312806
-172,87  0,003523994
-169,94  0,003791752
-167,01  0,004083915
-164,08  0,004365615
-161,15  0,004617657
-158,22  0,004859392
-155,29  0,005164467
-152,36  0,005655799
-149,43  0,006471753
-146,5  0,007708848
-143,57  0,009362042
-140,64  0,01129325
-137,71  0,01325438
-134,78  0,0149709
-131,85  0,01626216
-128,92  0,01714928
-125,99  0,01789473
-123,06  0,01893913
-120,13  0,02074505
-117,2  0,02360871
-114,27  0,0275312
-111,34  0,03223195
-108,41  0,03733142
-105,48  0,04264591
-102,55  0,04846115
-99,62  0,05562559
-96,69  0,06535829
-93,76  0,07879058
-90,83  0,09640697
-87,9  0,1176452
-84,97  0,1408954
-82,04  0,1639901
-79,11  0,1850544
-76,18  0,2033858
-73,25  0,2199644
-70,32  0,237309
-67,39  0,2586546
-64,46  0,2867299
-61,53  0,3226045
-58,6  0,3650731
-55,67  0,4108361
-52,74  0,4554078
-49,81  0,4943927
-46,88  0,5246433
-43,95  0,5449049
-41,02  0,5558132
-38,09  0,5594097
-35,16  0,5585245
-32,23  0,5563617
-29,3  0,5564173
-26,37  0,5625724
-23,44  0,5790057
-20,51  0,6095867
-17,58  0,6566749
-14,65  0,7196443
-11,72  0,7937773
-8,79  0,8702203
-5,86  0,9373758
-2,93  0,9835388
0  1
2,93  0,9835388
5,86  0,9373758
8,79  0,8702203
11,72  0,7937773
14,65  0,7196443
17,58  0,6566749
20,51  0,6095867
23,44  0,5790057
26,37  0,5625724
29,3  0,5564173
32,23  0,5563617
35,16  0,5585245
38,09  0,5594097
41,02  0,5558132
43,95  0,5449049
46,88  0,5246433
49,81  0,4943927
52,74  0,4554078
55,67  0,4108361
58,6  0,3650731
61,53  0,3226045
64,46  0,2867299
67,39  0,2586546
70,32  0,237309
73,25  0,2199644
76,18  0,2033858
79,11  0,1850544
82,04  0,1639901
84,97  0,1408954
87,9  0,1176452
90,83  0,09640697
93,76  0,07879058
96,69  0,06535829
99,62  0,05562559
102,55  0,04846115
105,48  0,04264591
108,41  0,03733142
111,34  0,03223195
114,27  0,0275312
117,2  0,02360871
120,13  0,02074505
123,06  0,01893913
125,99  0,01789473
128,92  0,01714928
131,85  0,01626216
134,78  0,0149709
137,71  0,01325438
140,64  0,01129325
143,57  0,009362042
146,5  0,007708848
149,43  0,006471753
152,36  0,005655799
155,29  0,005164467
158,22  0,004859392
161,15  0,004617657
164,08  0,004365615
167,01  0,004083915
169,94  0,003791752
172,87  0,003523994
175,8  0,003312806
178,73  0,003178973
181,66  0,003131903
184,59  0,003173944
187,52  0,003304715
190,45  0,003523262
193,38  0,003828036
196,31  0,004215881
199,24  0,004681163
202,17  0,005215612
205,1  0,005808839
208,03  0,006449324
210,96  0,007125666
213,89  0,007827923
216,82  0,008548806
219,75  0,009284307
222,68  0,0100334
225,61  0,01079664
228,54  0,01157406
231,47  0,01236295
234,4  0,01315642
237,33  0,01394318
240,26  0,01470858
243,19  0,01543636
246,12  0,01611044
249,05  0,01671619
251,98  0,01724117
254,91  0,01767551
257,84  0,01801247
260,77  0,01824924
263,7  0,01838786
266,63  0,01843551
269,56  0,01840398
272,49  0,01830793
275,42  0,01816243
278,35  0,01798038
281,28  0,01777053
284,21  0,01753655
287,14  0,0172774
290,07  0,01698869
293  0,01666459
295,93  0,01629979
298,86  0,01589094
301,79  0,01543736
304,72  0,01494091
307,65  0,01440542
310,58  0,01383587
313,51  0,01323784
316,44  0,01261708
319,37  0,01197954
322,3  0,01133135
325,23  0,01067887
328,16  0,01002849
331,09  0,009386343
334,02  0,008757866
336,95  0,008147455
339,88  0,007558252
342,81  0,006992192
345,74  0,006450292
348,67  0,005933131
351,6  0,005441359
354,53  0,004976072
357,46  0,004538889
360,39  0,004131698
363,32  0,003756133
366,25  0,003412986
369,18  0,003101805
372,11  0,002820865
375,04  0,002567522
377,97  0,00233881
380,9  0,002132029
383,83  0,001945103
386,76  0,001776631
389,69  0,001625688
392,62  0,001491535
395,55  0,001373394
398,48  0,001270393
401,41  0,001181655
404,34  0,001106488
407,27  0,001044532
410,2  0,0009958219
413,13  0,0009606821
416,06  0,000939515
418,99  0,0009325251
421,92  0,0009394734
424,85  0,0009595266
427,78  0,0009912351
430,71  0,001032633
433,64  0,001081422
436,57  0,0011352
439,5  0,00119169
442,43  0,001248941
445,36  0,001305502
448,29  0,001360532
451,22  0,001413844
454,15  0,001465828
457,08  0,001517224
460,01  0,001568743
462,94  0,001620574
465,87  0,001671898
468,8  0,001720556
471,73  0,001763013
474,66  0,001794719
477,59  0,001810857
480,52  0,00180733
483,45  0,001781763
486,38  0,001734235
489,31  0,001667512
492,24  0,001586691
495,17  0,001498336
498,1  0,001409327
501,03  0,001325738
503,96  0,001251979
506,89  0,001190359
509,82  0,001141046
512,75  0,001102327
515,68  0,001071035
518,61  0,001043069
521,54  0,001013969
524,47  0,0009795511
527,4  0,0009365734
530,33  0,0008833138
533,26  0,0008199243
536,19  0,0007484178
539,12  0,0006722436
542,05  0,0005955396
544,98  0,0005222643
547,91  0,0004554596
550,84  0,0003968423
553,77  0,0003468041
556,7  0,0003047544
559,63  0,000269639
562,56  0,0002404357
565,49  0,0002164767
568,42  0,0001975401
571,35  0,0001837499
574,28  0,0001753851
577,21  0,0001727063
580,14  0,0001758732
583,07  0,0001849619
586  0,0002000412
588,93  0,0002212438
591,86  0,0002487774
594,79  0,0002828592
597,72  0,0003235943
600,65  0,0003708459
603,58  0,0004241445
606,51  0,0004826648
609,44  0,0005452727
612,37  0,0006106226
615,3  0,0006772759
618,23  0,0007438194
621,16  0,0008089659
624,09  0,0008716334
627,02  0,0009309981
629,95  0,0009865182
632,88  0,001037926
635,81  0,001085189
638,74  0,001128439
641,67  0,001167884
644,6  0,001203715
647,53  0,001236012
650,46  0,001264683
653,39  0,001289423
656,32  0,001309712
659,25  0,001324836
662,18  0,001333941
665,11  0,001336088
668,04  0,001330352
670,97  0,001315944
673,9  0,001292372
676,83  0,001259624
679,76  0,001218321
682,69  0,001169784
685,62  0,001115949
688,55  0,00105914
691,48  0,001001721
694,41  0,0009457366
697,34  0,0008926345
700,27  0,0008431406
703,2  0,0007972954
706,13  0,0007545998
709,06  0,000714198
711,99  0,0006750456
714,92  0,0006360469
717,85  0,0005961822
720,78  0,0005546481
723,71  0,000511011
726,64  0,0004653346
729,57  0,0004182297
732,5  0,0003707836
735,43  0,0003243708
738,36  0,0002803907
741,29  0,0002400106
744,22  0,000203985
747,15  0,0001725934
