-1502.72  2.674112E-5  0  -0.004336208  -0.002817519
-1496.85  2.667027E-5  0  -0.005142245  0.0004770513
-1490.98  0.001656183  24.43084  -0.02839041  -0.02915764
-1485.11  0.0001327547  24.20695  -0.009670124  -0.006264455
-1479.24  0.000541086  22.61214  -0.0121746  0.01982083
-1473.37  0.0002930838  20.07866  0.01568809  -0.006853295
-1467.5  9.244952E-5  0  -0.009581779  -0.0007993902
-1461.63  8.720396E-5  0  -0.009215795  0.001507673
-1455.76  6.683777E-5  0  -0.007937459  0.001958193
-1449.89  2.567037E-5  0  -0.003610233  0.003554798
-1444.02  1.968422E-5  0  0.003979624  -0.001961329
-1438.15  2.872823E-7  0  -0.0004448824  0.0002989347
-1432.28  4.715913E-6  0  -0.001722031  -0.001323074
-1426.41  3.711352E-6  0  -0.001013974  -0.00163805
-1420.54  1.117734E-6  0  0.0009212216  0.0005187333
-1414.67  2.074298E-6  0  -0.001298377  0.0006233086
-1408.8  1.346234E-6  0  -0.001022116  0.0005491027
-1402.93  8.095107E-7  0  -0.0008803352  -0.0001857975
-1397.06  3.734204E-8  0  -6.201454E-5  0.0001830198
-1391.19  6.80657E-8  0  -0.000235596  0.0001120725
-1385.32  1.515871E-7  0  -0.0003616285  0.0001442634
-1379.45  2.684476E-7  0  -0.0003710049  0.0003616669
-1373.58  2.369326E-7  0  -0.000412587  0.0002582722
-1367.71  2.537706E-7  0  -0.0003753738  0.000335954
-1361.84  2.871497E-7  0  -0.000360456  0.0003965112
-1355.97  2.990316E-7  0  -0.0003959055  0.0003772141
-1350.1  3.244507E-7  0  -0.0003539965  0.0004462479
-1344.23  3.951758E-7  0  -0.0003657884  0.0005112481
-1338.36  4.206494E-7  0  -0.0003722378  0.00053112
-1332.49  4.043007E-7  0  -0.000324139  0.0005470234
-1326.62  5.920826E-7  0  -0.0004003905  0.0006570921
-1320.75  5.531013E-7  0  -0.0003287924  0.0006670808
-1314.88  6.674631E-7  0  -0.0002910276  0.0007633911
-1309.01  5.299398E-7  0  -0.0002081368  0.0006975807
-1303.14  7.994144E-7  0  -0.000299959  0.000842282
-1297.27  7.184473E-7  0  -0.0001804134  0.0008281898
-1291.4  6.863551E-7  0  -0.0002066031  0.0008022906
-1285.53  7.604496E-7  0  -8.228042E-5  0.0008681472
-1279.66  8.394826E-7  0  -9.631248E-5  0.0009111567
-1273.79  6.579504E-7  0  -3.620005E-5  0.0008103333
-1267.92  7.744987E-7  0  2.106804E-5  0.0008798039
-1262.05  7.579692E-7  0  0.0001505626  0.0008574964
-1256.18  5.556051E-7  0  0.0002232446  0.000711173
-1250.31  6.253411E-7  0  0.0003213014  0.0007225694
-1244.44  4.820564E-7  0  0.0003583159  0.0005946983
-1238.57  4.398331E-7  0  0.000427423  0.0005070924
-1232.7  3.435273E-7  0  0.0004457574  0.0003805622
-1226.83  4.068479E-7  0  0.000577329  0.0002711809
-1220.96  3.835046E-7  0  0.0006151266  7.158156E-5
-1215.09  4.179468E-7  0  0.0006347476  -0.0001226466
-1209.22  4.740377E-7  0  0.0005864231  -0.000360757
-1203.35  7.472288E-7  0  0.0005534849  -0.0006639904
-1197.48  1.035114E-6  0  0.0004838435  -0.0008949913
-1191.61  1.527926E-6  0  0.0004911747  -0.001134316
-1185.74  2.057927E-6  0  0.0003697654  -0.001386074
-1179.87  3.206667E-6  0  0.0002888662  -0.001767264
-1174  4.303395E-6  0  0.0002134104  -0.002063456
-1168.13  5.428648E-6  0  -2.561716E-5  -0.002329805
-1162.26  6.738732E-6  0  -0.0001386144  -0.002592203
-1156.39  9.089567E-6  0  -0.0004240565  -0.002984919
-1150.52  1.084389E-5  0  -0.0006116776  -0.003235697
-1144.65  1.385616E-5  0  -0.001011231  -0.003582397
-1138.78  1.63752E-5  0  -0.001283236  -0.003837774
-1132.91  2.033709E-5  0  -0.001750538  -0.004156045
-1127.04  2.44787E-5  0  -0.002135038  -0.004463218
-1121.17  3.015297E-5  0  -0.002695872  -0.004783853
-1115.3  3.624329E-5  0  -0.003268236  -0.00505588
-1109.43  4.364665E-5  0  -0.003976179  -0.005276045
-1103.56  5.212396E-5  0  -0.004765072  -0.005423841
-1097.69  6.254426E-5  0  -0.005665065  -0.005518269
-1091.82  7.339858E-5  0  -0.006589344  -0.005475321
-1085.95  8.757318E-5  0  -0.007717305  -0.00529305
-1080.08  0.0001021011  17.85929  -0.008816858  -0.004935997
-1074.21  0.0001213763  17.76659  -0.01007005  -0.004468816
-1068.34  0.0001411435  17.6598  -0.01131093  -0.003634062
-1062.47  0.0001655985  17.55525  -0.01259559  -0.002636225
-1056.6  0.0001927349  17.44077  -0.01382439  -0.001273218
-1050.73  0.0002269306  17.32341  -0.01505931  0.0003844024
-1044.86  0.000265232  17.20643  -0.01612088  0.002312834
-1038.99  0.0003096191  17.08232  -0.01697435  0.004635808
-1033.12  0.000360941  16.95509  -0.01754397  0.007290406
-1027.25  0.0004214209  16.83083  -0.01783445  0.01016629
-1021.38  0.00048945  16.70072  -0.01763612  0.01335729
-1015.51  0.0005679867  16.57294  -0.01700992  0.0166928
-1009.64  0.0006549882  16.44346  -0.0157989  0.02013413
-1003.77  0.000754767  16.31113  -0.01395946  0.02366221
-997.9  0.0008623972  16.18017  -0.01149112  0.02702501
-992.03  0.0009875408  16.04775  -0.008370528  0.03028985
