2422,463  5,050481E-9  0  0,0001640179  5,529225E-5
2409,494  4,978579E-9  0  -0,000163196  -5,08358E-5
2396,662  4,895122E-9  0  0,0001621189  4,625738E-5
2383,967  4,786861E-9  0  -0,0001605361  -4,157134E-5
2371,405  4,673743E-9  0  0,0001587225  3,708267E-5
2358,975  4,534072E-9  0  -0,0001563491  -3,254926E-5
2346,675  4,375862E-9  0  0,0001535188  2,811582E-5
2334,502  4,213219E-9  0  -0,0001504714  -2,385074E-5
2322,455  4,030603E-9  0  0,0001469415  1,959823E-5
2310,532  3,83491E-9  0  -0,0001430065  -1,561784E-5
2298,73  3,629533E-9  0  0,0001387371  1,178666E-5
2287,048  3,410745E-9  0  -0,0001340359  -8,24227E-6
2275,485  3,190915E-9  0  0,0001291413  4,861023E-6
2264,038  2,962849E-9  0  -0,0001238873  -1,9283E-6
2252,705  2,73064E-9  0  0,0001183509  -6,091986E-7
2241,485  2,492777E-9  0  -0,0001124819  2,814902E-6
2230,377  2,258676E-9  0  0,0001064739  -4,589101E-6
2219,378  2,020629E-9  0  -0,0001001258  5,96597E-6
2208,487  1,790955E-9  0  9,372869E-5  -6,696189E-6
2197,702  1,570479E-9  0  -8,72629E-5  7,255786E-6
2187,022  1,357047E-9  0  8,067722E-5  -7,237802E-6
2176,446  1,164131E-9  0  -7,435543E-5  6,740167E-6
2165,971  9,785983E-10  0  6,786891E-5  -5,881934E-6
2155,597  8,051342E-10  0  -6,133754E-5  4,403328E-6
2145,321  6,528989E-10  0  5,505654E-5  -2,500155E-6
2135,143  5,173422E-10  0  -4,882621E-5  2,06531E-7
2125,062  4,012524E-10  0  4,271079E-5  2,727306E-6
2115,075  3,102492E-10  0  -3,698657E-5  -5,911778E-6
2105,181  2,399183E-10  0  3,139366E-5  9,446104E-6
2095,379  1,958201E-10  0  -2,622397E-5  -1,346822E-5
2085,669  1,75499E-10  0  2,144002E-5  1,766417E-5
2076,048  1,788834E-10  0  -1,689071E-5  -2,222707E-5
2066,515  2,078266E-10  0  1,28275E-5  2,706648E-5
2057,069  2,619128E-10  0  -9,185755E-6  -3,218582E-5
2047,71  3,379245E-10  0  5,990469E-6  3,736881E-5
2038,435  4,387948E-10  0  -3,091322E-6  -4,28193E-5
2029,244  5,585576E-10  0  8,242482E-7  4,821094E-5
2020,135  6,99145E-10  0  1,326315E-6  -5,368741E-5
2011,108  8,574932E-10  0  -2,669887E-6  5,91493E-5
2002,161  1,031714E-9  0  3,96202E-6  -6,453607E-5
1993,293  1,228787E-9  0  -4,53289E-6  7,010425E-5
1984,504  1,429608E-9  0  4,7962E-6  -7,528732E-5
1975,791  1,646743E-9  0  -4,515933E-6  8,04845E-5
1967,155  1,86753E-9  0  3,944966E-6  -8,537882E-5
1958,594  2,1012E-9  0  -2,968157E-6  9,021612E-5
1950,107  2,337749E-9  0  1,678796E-6  -9,478295E-5
1941,694  2,571678E-9  0  -1,275345E-7  9,899871E-5
1933,352  2,817708E-9  0  -1,754967E-6  -0,0001031661
1925,082  3,052764E-9  0  3,849736E-6  0,0001068699
1916,883  3,284531E-9  0  -6,158646E-6  -0,0001102801
1908,753  3,514922E-9  0  8,618102E-6  0,0001134486
1900,692  3,727746E-9  0  -1,121181E-5  -0,0001161345
1892,698  3,948616E-9  0  1,3947E-5  0,00011876
1884,772  4,133575E-9  0  -1,663115E-5  -0,0001206919
1876,911  4,332302E-9  0  1,94369E-5  0,0001226762
1869,116  4,478818E-9  0  -2,237313E-5  -0,0001237587
1861,386  4,652774E-9  0  2,517013E-5  0,0001251476
1853,719  4,769821E-9  0  -2,80574E-5  -0,0001256218
1846,115  4,909602E-9  0  3,072534E-5  0,0001263721
1838,573  5,00087E-9  0  -3,339297E-5  -0,0001263836
1831,092  5,096343E-9  0  3,581233E-5  0,0001264524
1823,673  5,167312E-9  0  -3,799216E-5  -0,000126207
1816,312  5,230016E-9  0  4,024149E-5  0,0001257832
1809,012  5,26567E-9  0  -4,198407E-5  -0,0001251245
1801,769  5,308984E-9  0  4,408889E-5  0,0001244102
1794,585  5,316869E-9  0  -4,553413E-5  -0,0001234317
1787,457  5,325523E-9  0  4,711947E-5  0,0001223897
1780,386  5,315659E-9  0  -4,846986E-5  -0,0001211723
1773,37  5,271116E-9  0  4,937297E-5  0,0001196612
1766,41  5,275978E-9  0  -5,039691E-5  -0,0001187464
1759,504  5,202991E-9  0  5,076608E-5  0,0001170688
1752,652  5,212201E-9  0  -5,125895E-5  -0,0001164338
1745,853  5,117593E-9  0  5,13632E-5  0,0001145832
1739,107  5,124975E-9  0  -5,166527E-5  -0,0001140138
1732,412  5,01512E-9  0  5,14405E-5  0,00011211
1725,769  5,035666E-9  0  -5,177407E-5  -0,0001117122
1719,176  4,921474E-9  0  5,053181E-5  0,0001102268
1712,634  4,940558E-9  0  -5,101454E-5  -0,0001097534
1706,142  4,834565E-9  0  4,909813E-5  0,0001086965
1699,698  4,849452E-9  0  -4,996713E-5  -0,000108005
1693,303  4,763721E-9  0  4,800239E-5  0,0001072507
1686,956  4,749675E-9  0  -4,775487E-5  -0,0001066897
1680,656  4,772032E-9  0  4,650427E-5  0,0001070633
1674,403  4,724517E-9  0  -4,517303E-5  -0,0001065305
1668,197  4,791181E-9  0  4,488802E-5  0,0001070647
1662,036  4,7513E-9  0  -4,385533E-5  -0,0001065072
1655,921  4,811756E-9  0  4,32681E-5  0,000107075
1649,85  4,83926E-9  0  -4,198546E-5  -0,0001074825
1643,824  4,920838E-9  0  4,122097E-5  0,0001083597
1637,842  4,971184E-9  0  -4,004056E-5  -0,0001089799
1631,903  5,087488E-9  0  3,964462E-5  0,0001101075
1626,007  5,193032E-9  0  -4,000337E-5  -0,0001108079
1620,153  5,308702E-9  0  3,881652E-5  0,0001121566
1614,342  5,397272E-9  0  -3,926212E-5  -0,0001125911
1608,572  5,590219E-9  0  3,781862E-5  0,0001148531
1602,843  5,609108E-9  0  -3,902445E-5  -0,0001142089
1597,154  6,036852E-9  0  3,793939E-5  0,0001188567
1591,506  6,034777E-9  0  -3,963249E-5  -0,000117815
1585,898  6,347126E-9  0  3,972788E-5  0,0001206574
1580,329  6,464378E-9  0  -3,967439E-5  -0,0001214303
1574,799  6,568772E-9  0  4,315409E-5  0,0001208503
1569,308  6,830714E-9  0  -3,870614E-5  -0,0001245245
1563,855  7,209642E-9  0  4,505095E-5  0,0001256731
1558,44  7,376464E-9  0  -4,16302E-5  -0,000127971
1553,062  7,711678E-9  0  4,839357E-5  0,0001282975
1547,721  7,859314E-9  0  -4,669101E-5  -0,0001298095
1542,416  8,029355E-9  0  5,229748E-5  0,000128741
1537,148  8,084246E-9  0  -4,768928E-5  -0,000130516
1531,916  8,695128E-9  0  5,571127E-5  0,0001323739
1526,719  8,484588E-9  0  -5,196127E-5  -0,0001314947
1521,557  9,6035E-9  0  5,957804E-5  0,0001375676
1516,431  9,151628E-9  0  -6,308984E-5  -0,0001315009
1511,338  9,741369E-9  0  6,23591E-5  0,0001363935
1506,28  9,376711E-9  0  -6,711295E-5  -0,0001303881
1501,255  1,021262E-8  0  6,742991E-5  0,0001368194
1496,264  9,489605E-9  0  -6,900249E-5  -0,0001292838
1491,306  1,171642E-8  0  8,047154E-5  0,0001409397
1486,381  9,353343E-9  0  -7,190675E-5  -0,0001253714
1481,488  1,224653E-8  0  8,504743E-5  0,0001411985
1476,627  9,204087E-9  0  -8,131719E-5  -0,0001169353
1471,798  1,280517E-8  0  8,967836E-5  0,0001414102
1467  9,898575E-9  0  -9,558778E-5  -0,0001113395
1462,234  1,199993E-8  0  7,460767E-5  0,0001427205
1457,498  1,27249E-8  0  -0,0001172287  -0,0001165416
1452,793  8,608452E-9  0  6,357728E-5  0,0001196826
1448,119  1,906277E-8  0  -0,0001538784  -0,0001293454
1443,474  6,074535E-9  0  5,338522E-5  9,972064E-5
1438,859  2,095182E-8  0  -0,0001597991  -0,0001353191
1434,274  3,440892E-9  0  4,21269E-5  7,33515E-5
1429,717  2,221345E-8  0  -0,0001588412  -0,0001437635
1425,19  8,291293E-9  0  0,000111423  6,788546E-5
1420,691  1,293404E-8  0  -6,096354E-5  -0,0001505721
1416,22  3,298067E-8  0  0,0002462757  7,882802E-5
1411,777  4,617316E-9  0  8,039856E-5  -5,327908E-5
1407,362  7,4596E-8  0  0,0003586253  0,0001440114
1402,975  4,734406E-9  0  8,978495E-5  -3,685896E-5
1398,615  4,677986E-8  0  0,0002581916  0,0001607362
1394,282  1,282976E-9  0  -4,95737E-5  7,975966E-6
1389,976  1,363388E-8  0  0,0001154233  0,0001153433
1385,696  4,207551E-8  0  -0,0002835034  3,595754E-5
1381,443  3,920608E-8  0  -9,292473E-6  0,0002748542
1377,215  5,529121E-9  0  -7,608472E-5  6,936847E-5
1373,014  5,830876E-8  0  0,0002996545  0,0001460147
1368,838  7,537994E-8  0  0,0003351805  0,000174429
1364,687  5,652669E-7  0  0,001015015  0,0001840947
1360,561  1,750007E-7  0  0,0005706352  -4,2838E-5
1356,46  5,896168E-8  0  0,0003095452  0,0001176698
1352,384  6,571975E-8  0  -0,0001917719  -0,0002910738
1348,333  5,843068E-7  0  -0,0006235062  -0,0008276616
1344,305  1,704138E-6  0  -0,001457978  -0,000993641
1340,302  7,955495E-7  0  -0,000644385  -0,001014588
1336,322  8,005697E-7  0  -0,0005661094  -0,001060489
1332,366  1,948107E-7  0  -0,0004131081  -0,0004229865
1328,433  2,645221E-8  0  1,141989E-6  0,0002172228
