-750,08  6,409987E-7  0  0,0004241176  0,0006790603
-747,15  7,732112E-7  0  -0,0008392044  -0,000262578
-744,22  9,80283E-8  0  -0,0003127507  1,467235E-5
-741,29  2,422648E-7  0  -0,0004915164  -2,600821E-5
-738,36  3,040182E-7  0  -0,000540406  0,0001094513
-735,43  3,527669E-7  0  -0,0005395315  0,0002483398
-732,5  3,645527E-7  0  -0,0004557344  0,0003960542
-729,57  3,474525E-7  0  -0,0003091573  0,0005018707
-726,64  3,066232E-7  0  -0,0001191357  0,0005407678
-723,71  2,60548E-7  0  8,836671E-5  0,0005027319
-720,78  2,379873E-7  0  0,0002848062  0,0003960716
-717,85  2,553525E-7  0  0,0004428498  0,0002433856
-714,92  3,038259E-7  0  0,000546454  7,220753E-5
-711,99  3,625085E-7  0  0,0005942818  -9,663123E-5
-709,06  4,21882E-7  0  0,000597658  -0,0002543364
-706,13  4,910177E-7  0  0,000574612  -0,000401047
-703,2  5,85924E-7  0  0,000544092  -0,0005384124
-700,27  7,128119E-7  0  0,000520864  -0,0006644642
-697,34  8,612925E-7  0  0,0005119753  -0,0007740632
-694,41  1,004852E-6  0  0,0005130992  -0,000861151
-691,48  1,117101E-6  0  0,0005157058  -0,000922577
-688,55  1,178405E-6  0  0,0005073853  -0,0009596694
-685,62  1,182933E-6  0  0,0004813886  -0,0009752938
-682,69  1,133861E-6  0  0,0004370744  -0,0009709927
-679,76  1,04226E-6  0  0,0003800922  -0,0009475177
-676,83  9,140472E-7  0  0,0003176935  -0,0009017306
-673,9  7,613891E-7  0  0,0002557905  -0,0008342423
-670,97  6,006141E-7  0  0,0001982066  -0,0007492184
-668,04  4,488112E-7  0  0,0001469046  -0,0006536285
-665,11  3,186782E-7  0  0,0001030732  -0,0005550262
-662,18  2,147481E-7  0  6,689772E-5  -0,0004585551
-659,25  1,353325E-7  0  3,729817E-5  -0,00036598
-656,32  7,695614E-8  0  1,193219E-5  -0,000277153
-653,39  3,711727E-8  0  -1,144916E-5  -0,0001923179
-650,46  1,413232E-8  0  -3,322893E-5  -0,000114141
-647,53  4,571541E-9  0  -5,123613E-5  -4,411802E-5
-644,6  4,108926E-9  0  -6,192104E-5  1,65744E-5
-641,67  8,822069E-9  0  -6,353914E-5  6,917259E-5
-638,74  1,604473E-8  0  -5,67314E-5  0,0001132532
-635,81  2,307218E-8  0  -4,196642E-5  0,0001459829
-632,88  2,735176E-8  0  -1,803409E-5  0,0001643975
-629,95  2,883915E-8  0  1,831347E-5  0,0001688306
-627,02  3,199533E-8  0  6,575416E-5  0,0001663482
-624,09  4,117914E-8  0  0,0001171458  0,0001656985
-621,16  5,541374E-8  0  0,000161802  0,0001709791
-618,23  7,010314E-8  0  0,0001920949  0,0001822161
-615,3  8,20361E-8  0  0,0002086335  0,000196235
-612,37  9,185716E-8  0  0,0002145433  0,0002140756
-609,44  1,007001E-7  0  0,0002106938  0,0002372936
-606,51  1,080039E-7  0  0,0001958647  0,0002638958
-603,58  1,120177E-7  0  0,0001704829  0,0002880161
-600,65  1,133392E-7  0  0,0001400612  0,0003061406
-597,72  1,132204E-7  0  0,00010777  0,000318757
-594,79  1,116032E-7  0  7,335532E-5  0,0003259174
-591,86  1,061979E-7  0  3,540073E-5  0,0003239516
-588,93  9,522782E-8  0  -2,778035E-6  0,0003085775
-586  7,929578E-8  0  -3,799071E-5  0,0002790206
-583,07  6,098243E-8  0  -6,694751E-5  0,0002376983
