-896  0  4,454331E-6  0  2,623729E-9  678,2313
-892,5  0  4,105599E-6  0  2,462176E-9  677,3768
-889  0  3,875198E-6  0  2,31586E-9  676,5244
-885,5  0  3,763224E-6  0  2,201288E-9  675,6741
-882  0  3,766851E-6  0  2,068186E-9  674,8259
-878,5  0  3,880609E-6  0  1,926037E-9  673,9799
-875  0  4,096868E-6  0  1,818722E-9  673,136
-871,5  0  4,406625E-6  0  1,716755E-9  672,2942
-868  0  4,800373E-6  0  1,593207E-9  671,4545
-864,5  0  5,268841E-6  0  1,489907E-9  670,6169
-861  0  5,803676E-6  0  1,412365E-9  669,7814
-857,5  0  6,397889E-6  0  1,318802E-9  668,948
-854  0  7,046189E-6  0  1,224339E-9  668,1167
-850,5  0  7,745615E-6  0  1,161141E-9  667,2874
-847  0  8,496093E-6  0  1,098982E-9  666,4601
-843,5  0  9,300356E-6  0  1,022229E-9  665,635
-840  0  1,01634E-5  0  9,668289E-10  664,8118
-836,5  0  1,109137E-5  0  9,298087E-10  663,9907
-833  0  1,208981E-5  0  8,784917E-10  663,1716
-829,5  0  1,316206E-5  0  8,315358E-10  662,3546
-826  0  1,430861E-5  0  8,100576E-10  661,5395
-822,5  0  1,552766E-5  0  7,861567E-10  660,7264
-819  0  1,681757E-5  0  7,533492E-10  659,9154
-815,5  0  1,818074E-5  0  7,413522E-10  659,1063
-812  0  1,962605E-5  0  7,414944E-10  658,2992
-808,5  0  2,116831E-5  0  7,307707E-10  657,4941
-805  0  2,282439E-5  0  7,2844E-10  656,691
-801,5  0  2,460643E-5  0  7,470315E-10  655,8898
-798  0  2,651583E-5  0  7,622138E-10  655,0906
-794,5  0  2,8542E-5  0  7,746195E-10  654,2933
-791  0  3,06666E-5  0  8,059313E-10  653,4979
-787,5  0  3,2871E-5  0  8,438755E-10  652,7045
-784  0  3,51432E-5  0  8,720951E-10  651,913
-780,5  0  3,747773E-5  0  9,063354E-10  651,1234
-777  0  3,986727E-5  0  9,507597E-10  650,3358
-773,5  0  4,22953E-5  0  9,842796E-10  649,55
-770  0  4,474206E-5  0  1,01058E-9  648,7662
-766,5  0  4,720911E-5  0  1,044783E-9  647,9842
-763  0  4,97565E-5  0  1,079076E-9  647,2041
-759,5  0  5,253641E-5  0  1,109722E-9  646,4259
-756  0  5,581291E-5  0  1,158939E-9  645,6495
-752,5  0  5,998129E-5  0  1,236548E-9  644,875
-749  0  6,562018E-5  0  1,343257E-9  644,1024
-745,5  0  7,359808E-5  0  1,501702E-9  643,3316
-742  0  8,520442E-5  0  1,743339E-9  642,5627
-738,5  3,849322E-5  0,000102207  0  2,084744E-9  641,7956
-735  8,049181E-5  0,000126706  0  2,557707E-9  641,0303
-731,5  0,0001950945  0,000160707  0  3,209906E-9  640,2669
-728  0,0003696311  0,0002054655  0  4,087291E-9  639,5052
-724,5  0,000459114  0,0002608112  0  5,240194E-9  638,7454
-721  0,0004949392  0,0003247579  0  6,753765E-9  637,9874
-717,5  0,0005865207  0,0003936537  0  8,729185E-9  637,2312
-714  0,0007281136  0,0004629189  0  1,128709E-8  636,4767
-710,5  0,0008247677  0,0005281354  0  1,459536E-8  635,7241
-707  0,0009392831  0,0005860571  0  1,887734E-8  634,9732
-703,5  0,001021329  0,0006351341  0  2,436994E-8  634,2241
-700  0,0009405623  0,0006753816  0  3,134443E-8  633,4768
-696,5  0,0009194354  0,0007077836  0  4,010983E-8  632,7312
-693  0,001034615  0,000733647  0  5,099231E-8  631,9874
-689,5  0,001038974  0,0007542159  0  6,431432E-8  631,2453
-686  0,001074293  0,0007705006  0  8,043173E-8  630,505
-682,5  0,001137917  0,0007830409  0  9,973449E-8  629,7664
-679  0,001092886  0,0007914168  0  1,226068E-7  629,0295
-675,5  0,00107787  0,0007937003  0  1,493981E-7  628,2944
-672  0,001072325  0,0007864103  0  1,80472E-7  627,5609
-668,5  0,001072856  0,0007654493  0  2,161253E-7  626,8292
-665  0,001014443  0,0007278489  0  2,565123E-7  626,0992
-661,5  0,0008855812  0,0006734753  0  3,016407E-7  625,3709
-658  0,0007518879  0,0006056647  0  3,514001E-7  624,6442
-654,5  0,0006225904  0,0005303055  0  4,055095E-7  623,9193
-651  0,0005502237  0,0004538365  0  4,63459E-7  623,196
-647,5  0,0005403604  0,0003812959  0  5,246956E-7  622,4745
-644  0,0005244017  0,0003154294  0  5,887274E-7  621,7545
-640,5  0,0003828072  0,000257082  0  6,550558E-7  621,0363
-637  0,0002230056  0,0002062553  0  7,232831E-7  620,3197
-633,5  0,0001615161  0,0001629675  0  7,930332E-7  619,6048
-630  0,0001161931  0,0001274341  0  8,638091E-7  618,8915
-626,5  0,0001089314  9,970054E-5  0  9,348503E-7  618,1798
-623  8,980882E-5  7,923265E-5  0  1,005008E-6  617,4698
-619,5  3,119923E-5  6,486401E-5  0  1,072711E-6  616,7614
-616  0  5,513072E-5  0  1,135791E-6  616,0546
-612,5  0  4,871412E-5  0  1,19197E-6  615,3495
-609  0  4,469321E-5  0  1,239508E-6  614,6459
-605,5  0  4,252319E-5  0  1,276963E-6  613,944
-602  0  4,186646E-5  0  1,303524E-6  613,2437
-598,5  0  4,244657E-5  0  1,319997E-6  612,5449
-595  0  4,399147E-5  0  1,328665E-6  611,8478
-591,5  0  4,623179E-5  0  1,33247E-6  611,1522
-588  0  4,893899E-5  0  1,335222E-6  610,4583
-584,5  0  5,198875E-5  0  1,342031E-6  609,7659
-581  0  5,537839E-5  0  1,358045E-6  609,075
-577,5  0  5,92196E-5  0  1,388381E-6  608,3857
-574  0  6,377104E-5  0  1,437521E-6  607,698
-570,5  0  6,94276E-5  0  1,508112E-6  607,0119
-567  3,222438E-5  7,665765E-5  0  1,600469E-6  606,3273
-563,5  7,628411E-5  8,602585E-5  0  1,71294E-6  605,6442
-560  0,000124171  9,834672E-5  0  1,842488E-6  604,9627
-556,5  0,0001401583  0,0001149433  0  1,986725E-6  604,2827
-553  0,0001233511  0,000137808  0  2,143454E-6  603,6042
-549,5  0,0001401467  0,0001694006  0  2,313385E-6  602,9272
-546  0,0002490955  0,0002121053  0  2,498224E-6  602,2518
-542,5  0,0004260101  0,0002674747  0  2,698918E-6  601,5779
-539  0,000575316  0,0003356963  0  2,916596E-6  600,9055
-535,5  0,0007214008  0,0004156333  0  3,150661E-6  600,2345
-532  0,0008242568  0,000505208  0  3,396051E-6  599,5651
-528,5  0,0008867212  0,0006021437  0  3,650573E-6  598,8972
-525  0,001034443  0,0007041843  0  3,916926E-6  598,2308
-521,5  0,001184235  0,0008081157  0  4,205343E-6  597,5658
-518  0,00131766  0,0009092747  0  4,530368E-6  596,9023
-514,5  0,001454841  0,001001366  0  4,912656E-6  596,2403
-511  0,001572829  0,001076251  0  5,370376E-6  595,5798
-507,5  0,001654425  0,001126367  0  5,909313E-6  594,9207
-504  0,001586171  0,001148159  0  6,529794E-6  594,263
-500,5  0,001575454  0,001142808  0  7,243061E-6  593,6069
-497  0,001615354  0,001115413  0  8,063884E-6  592,9521
-493,5  0,001503074  0,001073638  0  9,024717E-6  592,2989
-490  0,001333118  0,001024984  0  1,019229E-5  591,647
-486,5  0,00129518  0,0009741826  0  1,166799E-5  590,9966
-483  0,001324076  0,0009226974  0  1,358128E-5  590,3476
-479,5  0,001210731  0,0008699285  0  1,609068E-5  589,7001
-476  0,001072441  0,0008145971  0  1,936945E-5  589,0539
-472,5  0,001016348  0,0007557517  0  2,353765E-5  588,4092
-469  0,00100126  0,0006933887  0  2,863204E-5  587,7659
-465,5  0,000939691  0,0006286132  0  3,4641E-5  587,124
-462  0,0007768654  0,000563473  0  4,14328E-5  586,4835
-458,5  0,0006518148  0,0005006047  0  4,873891E-5  585,8443
-455  0,0006214058  0,0004427363  0  5,627367E-5  585,2066
-451,5  0,0005869784  0,0003921968  0  6,384447E-5  584,5703
-448  0,0004717904  0,0003505482  0  7,144561E-5  583,9353
-444,5  0,0003297661  0,0003183958  0  7,931171E-5  583,3018
-441  0,0002661646  0,0002954412  0  8,802232E-5  582,6696
-437,5  0,0002675245  0,0002807786  0  9,845805E-5  582,0387
-434  0,0002828651  0,0002733255  0  0,0001114144  581,4093
-430,5  0,0002388937  0,0002721873  0  0,0001273598  580,7811
-427  0,0002165106  0,0002768094  0  0,0001463795  580,1544
-423,5  0,0002485965  0,0002869367  2,384189E-5  0,000167912  579,529
-420  0,0002228034  0,0003024989  7,877682E-5  0,0001906594  578,9049
-416,5  0,0002085794  0,0003235433  0,0001335936  0,0002131785  578,2822
-413  0,0002225962  0,0003503084  0,0001946729  0,0002342457  577,6608
-409,5  0,0002419423  0,0003834584  0,0002587414  0,0002526757  577,0408
-406  0,0002737448  0,0004243786  0,0003226725  0,0002676288  576,4221
-402,5  0,000291295  0,0004753582  0,0003515425  0,000278876  575,8047
-399  0,0003548699  0,0005395435  0,0003764814  0,0002866675  575,1886
-395,5  0,0004869093  0,0006206796  0,0004041187  0,0002917428  574,5739
-392  0,0006715939  0,0007227161  0,0004546826  0,0002953343  573,9605
-388,5  0,0008579437  0,0008493285  0,0005051385  0,0003000919  573,3483
-385  0,001059146  0,001003365  0,00057481  0,000309874  572,7375
-381,5  0,001300726  0,001186265  0,0006897462  0,0003277205  572,128
-378  0,001537253  0,001397665  0,000804438  0,000356518  571,5198
-374,5  0,001857311  0,001635496  0,0009172634  0,0003997195  570,9128
-371  0,002232954  0,001896735  0,001028181  0,0004613851  570,3072
-367,5  0,002528588  0,002178402  0,001138864  0,0005491347  569,7028
-364  0,002868253  0,002478106  0,001363142  0,0006766935  569,0997
-360,5  0,003254241  0,002793617  0,001653685  0,0008650758  568,4979
-357  0,003692123  0,003121764  0,001943615  0,00114243  567,8974
