2003,541  6,780833E-13  0  -1,459758E-6  -6,163429E-7
1996,102  4,906861E-13  0  1,170616E-6  6,580858E-7
1988,718  6,192279E-13  0  -1,159332E-6  -9,565521E-7
1981,388  7,492876E-13  0  1,494417E-6  6,92913E-7
1974,112  6,127345E-13  0  -1,170757E-6  -9,121237E-7
1966,89  7,731095E-13  0  1,597475E-6  4,548933E-7
1959,72  5,154644E-13  0  -9,133438E-7  -9,959216E-7
1952,602  8,896879E-13  0  1,706386E-6  4,660003E-7
1945,536  5,535064E-13  0  -9,097028E-7  -1,051181E-6
1938,52  9,864606E-13  0  1,797588E-6  4,33661E-7
1931,555  4,788049E-13  0  -8,852319E-7  -9,295963E-7
1924,64  1,119695E-12  0  1,863146E-6  5,954186E-7
1917,774  2,706728E-13  0  -7,608904E-7  -5,825026E-7
1910,957  1,495354E-12  0  2,001285E-6  1,015814E-6
1904,189  1,427766E-13  0  -6,831805E-7  -1,039168E-7
1897,468  1,92666E-12  0  2,102337E-6  1,406673E-6
1890,794  1,075215E-13  0  -5,172639E-7  2,949848E-7
1884,168  2,495038E-12  0  2,195068E-6  1,83087E-6
1877,587  2,130402E-13  0  -6,452054E-7  5,258142E-7
1871,052  2,55875E-12  0  2,282824E-6  1,746859E-6
1864,563  1,669447E-13  0  -4,257409E-7  5,950757E-7
1858,118  2,491983E-12  0  2,221485E-6  1,732436E-6
1851,718  1,289218E-13  0  -5,77099E-7  2,733424E-7
1845,362  2,473439E-12  0  2,378853E-6  1,452771E-6
1839,049  1,054062E-13  0  -4,39833E-7  3,679454E-7
1832,78  2,354302E-12  0  2,311712E-6  1,396687E-6
1826,553  5,626161E-14  0  -4,152155E-7  -2,718126E-8
1820,368  2,450054E-12  0  2,491016E-6  1,133051E-6
1814,225  1,0762E-13  0  -5,647051E-7  -8,85918E-8
1808,123  2,029096E-12  0  2,371694E-6  7,029561E-7
1802,062  1,362762E-13  0  -3,647869E-7  -5,245414E-7
1796,041  2,437818E-12  0  2,649325E-6  4,845755E-7
1790,061  6,553079E-14  0  -5,281175E-8  -4,369229E-7
1784,12  3,549522E-12  0  3,095755E-6  9,155205E-7
1778,219  1,212505E-13  0  3,767927E-7  4,600913E-7
1772,357  5,138403E-12  0  3,201177E-6  2,154347E-6
1766,533  8,17784E-13  0  1,165825E-7  1,529845E-6
1760,747  6,695076E-12  0  3,199364E-6  2,984967E-6
1754,999  2,694193E-12  0  -3,990761E-8  2,766368E-6
1749,289  8,744174E-12  0  2,671838E-6  4,188396E-6
1743,615  4,888219E-12  0  -4,537786E-7  3,674542E-6
1737,978  9,362428E-12  0  2,3524E-6  4,533437E-6
1732,378  4,844051E-12  0  -5,102672E-7  3,626211E-6
1726,813  1,18189E-11  0  2,560753E-6  5,094204E-6
1721,284  7,41041E-12  0  -7,391637E-7  4,439141E-6
1715,791  1,043234E-11  0  2,146273E-6  4,870621E-6
1710,332  5,360981E-12  0  -1,184964E-6  3,614048E-6
1704,908  7,872158E-12  0  1,734917E-6  4,254046E-6
1699,518  6,156269E-12  0  -1,281169E-6  3,841954E-6
1694,162  9,8338E-12  0  1,989667E-6  4,698544E-6
1688,84  5,072843E-12  0  -1,005705E-6  3,512081E-6
1683,552  9,08808E-12  0  1,93523E-6  4,473838E-6
1678,296  9,440208E-12  0  -2,550476E-6  4,245253E-6
1673,073  8,432478E-12  0  -3,018269E-7  4,656352E-6
1667,882  1,347578E-11  0  -3,534843E-6  4,699349E-6
1662,724  1,647848E-11  0  -1,640557E-6  6,271473E-6
1657,597  2,299275E-11  0  -5,20221E-6  5,586701E-6
1652,502  1,866619E-11  0  -1,352447E-6  6,722293E-6
1647,438  2,370286E-11  0  -3,953512E-6  6,611322E-6
1642,405  2,522854E-11  0  3,654579E-7  7,914574E-6
1637,402  2,745847E-11  0  -3,538967E-6  7,441958E-6
1632,43  1,748692E-11  0  -1,128685E-6  6,458359E-6
1627,488  2,410361E-11  0  -4,826098E-6  5,966516E-6
1622,576  2,866967E-11  0  -3,649786E-6  7,503554E-6
1617,694  4,823019E-11  0  -8,828266E-6  6,203616E-6
1612,841  2,886525E-11  0  -5,507132E-6  6,239553E-6
1608,016  5,642199E-11  0  -8,923912E-6  7,411917E-6
1603,221  4,692806E-11  0  -5,746538E-6  8,845302E-6
1598,454  5,40535E-11  0  -7,3659E-6  8,552098E-6
1593,716  3,785638E-11  0  -2,440224E-6  9,096049E-6
1589,005  4,839216E-11  0  -6,287364E-6  8,554335E-6
1584,322  3,505363E-11  0  -3,621905E-6  8,248809E-6
1579,667  4,007142E-11  0  -6,277046E-6  7,268644E-6
1575,039  2,581082E-11  0  -1,985234E-6  7,424376E-6
1570,438  3,088683E-11  0  -6,142842E-6  5,703599E-6
1565,864  1,513778E-11  0  -3,395526E-6  4,765245E-6
1561,316  3,137931E-11  0  -7,041066E-6  4,580656E-6
1556,795  2,074493E-11  0  -2,639697E-6  6,277655E-6
1552,299  3,821772E-11  0  -5,240587E-6  7,581712E-6
1547,83  1,446834E-11  0  1,308496E-6  5,50105E-6
1543,386  1,594377E-11  0  1,559292E-6  5,709716E-6
1538,968  2,720496E-11  0  2,012897E-6  7,441926E-6
1534,575  1,818395E-11  0  -1,886063E-6  5,995192E-6
1530,207  4,482053E-11  0  5,174092E-6  8,368717E-6
1525,864  1,741746E-11  0  -2,002392E-6  5,778986E-6
1521,546  1,807888E-12  0  -1,890836E-6  -5,342901E-7
1517,251  4,681347E-11  0  -9,805734E-6  -1,803833E-6
1512,981  4,437693E-11  0  -8,327646E-6  -4,934877E-6
1508,735  8,647929E-11  0  -7,752335E-6  -1,102181E-5
1504,513  2,619207E-10  0  -4,372012E-6  -2,297307E-5
1500,314  7,562259E-10  0  -7,141382E-6  -3,89764E-5
1496,139  1,320166E-9  0  -4,759293E-7  -5,22074E-5
1491,987  2,502493E-9  0  -3,741939E-6  -7,158511E-5
1487,857  4,660187E-9  0  1,621718E-6  -9,753642E-5
1483,751  7,647263E-9  0  -6,233288E-6  -0,0001244612
1479,667  1,183029E-8  0  -5,336634E-6  -0,000154478
