2458,526  2,952832E-10  0  3,854572E-5  1,167932E-5
2445,169  2,980808E-10  0  -3,857977E-5  -1,146313E-5
2431,956  3,013496E-10  0  3,8637E-5  1,127372E-5
2418,884  3,047062E-10  0  -3,869898E-5  -1,108095E-5
2405,953  3,083684E-10  0  3,877993E-5  1,088597E-5
2393,159  3,117682E-10  0  -3,884604E-5  -1,067057E-5
2380,501  3,151197E-10  0  3,890995E-5  1,044177E-5
2367,976  3,180618E-10  0  -3,894554E-5  -1,020879E-5
2355,581  3,214225E-10  0  3,90034E-5  9,986692E-6
2343,316  3,246518E-10  0  -3,904844E-5  -9,772355E-6
2331,178  3,285387E-10  0  3,913034E-5  9,568307E-6
2319,165  3,320429E-10  0  -3,918957E-5  -9,346764E-6
2307,276  3,358806E-10  0  3,926625E-5  9,127698E-6
2295,507  3,39079E-10  0  -3,930342E-5  -8,89806E-6
2283,858  3,427919E-10  0  3,936522E-5  8,687682E-6
2272,327  3,459736E-10  0  -3,939381E-5  -8,472721E-6
2260,911  3,502065E-10  0  3,947683E-5  8,284468E-6
2249,61  3,537965E-10  0  -3,952459E-5  -8,071342E-6
2238,421  3,579621E-10  0  3,9602E-5  7,864119E-6
2227,343  3,615058E-10  0  -3,964753E-5  -7,623561E-6
2216,374  3,651327E-10  0  3,969024E-5  7,409996E-6
2205,512  3,690533E-10  0  -3,975182E-5  -7,170079E-6
2194,756  3,726567E-10  0  3,97855E-5  6,973705E-6
2184,105  3,775506E-10  0  -3,989182E-5  -6,751411E-6
2173,557  3,809284E-10  0  3,990964E-5  6,549063E-6
2163,11  3,864475E-10  0  -4,004141E-5  -6,335687E-6
2152,763  3,892536E-10  0  4,002736E-5  6,115627E-6
2142,514  3,947646E-10  0  -4,014956E-5  -5,917939E-6
2132,363  3,977189E-10  0  4,014033E-5  5,69226E-6
2122,307  4,038649E-10  0  -4,028476E-5  -5,520987E-6
2112,346  4,066261E-10  0  4,026322E-5  5,284925E-6
2102,478  4,1382E-10  0  -4,045406E-5  -5,104599E-6
