-750,08  1,953837E-5
-749,3475  2,002607E-5
-748,615  2,052941E-5
-747,8825  2,105072E-5
-747,15  2,159272E-5
-746,4175  2,215845E-5
-745,685  2,275129E-5
-744,9525  2,337497E-5
-744,22  2,403356E-5
-743,4875  2,47314E-5
-742,755  2,547313E-5
-742,0225  2,626368E-5
-741,29  2,710817E-5
-740,5575  2,801193E-5
-739,825  2,89805E-5
-739,0925  3,00195E-5
-738,36  3,113473E-5
-737,6275  3,233207E-5
-736,895  3,361749E-5
-736,1625  3,49971E-5
-735,43  3,647711E-5
-734,6975  3,80639E-5
-733,965  3,976409E-5
-733,2325  4,158455E-5
-732,5  4,353252E-5
-731,7675  4,561569E-5
-731,035  4,784227E-5
-730,3025  5,022111E-5
-729,57  5,276176E-5
-728,8375  5,547456E-5
-728,105  5,837068E-5
-727,3725  6,146215E-5
-726,64  6,476185E-5
-725,9075  6,82835E-5
-725,175  7,204152E-5
-724,4425  7,605096E-5
-723,71  8,032727E-5
-722,9775  8,488611E-5
-722,245  8,974307E-5
-721,5125  9,491333E-5
-720,78  0,0001004114
-720,0475  0,0001062505
-719,315  0,0001124427
-718,5825  0,0001189976
-717,85  0,0001259228
-717,1175  0,0001332232
-716,385  0,0001409003
-715,6525  0,0001489523
-714,92  0,0001573734
-714,1875  0,000166154
-713,455  0,0001752803
-712,7225  0,0001847341
-711,99  0,0001944931
-711,2575  0,0002045306
-710,525  0,0002148163
-709,7925  0,000225316
-709,06  0,0002359922
-708,3275  0,0002468047
-707,595  0,000257711
-706,8625  0,0002686667
-706,13  0,0002796268
-705,3975  0,0002905455
-704,665  0,0003013778
-703,9325  0,0003120793
-703,2  0,0003226077
-702,4675  0,0003329231
-701,735  0,0003429883
-701,0025  0,0003527699
-700,27  0,0003622383
-699,5375  0,0003713684
-698,805  0,0003801396
-698,0725  0,000388536
-697,34  0,0003965466
-696,6075  0,000404165
-695,875  0,0004113897
-695,1425  0,0004182231
-694,41  0,000424672
-693,6775  0,0004307465
-692,945  0,00043646
-692,2125  0,0004418281
-691,48  0,0004468687
-690,7475  0,0004516009
-690,015  0,0004560444
-689,2825  0,0004602191
-688,55  0,0004641443
-687,8175  0,0004678382
-687,085  0,0004713173
-686,3525  0,000474596
-685,62  0,000477686
-684,8875  0,000480596
-684,155  0,0004833316
-683,4225  0,0004858946
-682,69  0,0004882834
-681,9575  0,0004904925
-681,225  0,0004925127
-680,4925  0,0004943311
-679,76  0,0004959315
-679,0275  0,0004972944
-678,295  0,0004983973
-677,5625  0,0004992152
-676,83  0,000499721
-676,0975  0,000499886
-675,365  0,0004996803
-674,6325  0,0004990733
-673,9  0,0004980348
-673,1675  0,0004965348
-672,435  0,0004945447
-671,7025  0,0004920378
-670,97  0,0004889895
-670,2375  0,0004853786
-669,505  0,000481187
-668,7725  0,0004764008
-668,04  0,0004710105
-667,3075  0,0004650114
-666,575  0,000458404
-665,8425  0,0004511941
-665,11  0,000443393
-664,3775  0,0004350176
-663,645  0,0004260904
-662,9125  0,0004166391
-662,18  0,0004066967
-661,4475  0,0003963013
-660,715  0,000385495
-659,9825  0,0003743243
-659,25  0,0003628389
-658,5175  0,0003510913
-657,785  0,0003391363
-657,0525  0,0003270299
-656,32  0,0003148288
-655,5875  0,0003025898
-654,855  0,0002903688
-654,1225  0,0002782201
-653,39  0,0002661959
-652,6575  0,0002543455
-651,925  0,0002427148
-651,1925  0,0002313458
-650,46  0,0002202762
-649,7275  0,0002095391
-648,995  0,0001991625
-648,2625  0,0001891696
-647,53  0,0001795785
-646,7975  0,0001704021
-646,065  0,0001616487
-645,3325  0,0001533217
-644,6  0,0001454203
-643,8675  0,0001379396
-643,135  0,0001308711
-642,4025  0,0001242033
-641,67  0,0001179221
-640,9375  0,000112011
-640,205  0,0001064521
-639,4725  0,0001012264
-638,74  9,631407E-5
-638,0075  9,169522E-5
-637,275  8,735008E-5
-636,5425  8,325945E-5
-635,81  7,940493E-5
-635,0775  7,576925E-5
-634,345  7,233638E-5
-633,6125  6,909168E-5
-632,88  6,602195E-5
-632,1475  6,311548E-5
-631,415  6,036198E-5
-630,6825  5,775251E-5
-629,95  5,527939E-5
-629,2175  5,293605E-5
-628,485  5,071689E-5
-627,7525  4,861709E-5
-627,02  4,663247E-5
-626,2875  4,475932E-5
-625,555  4,299422E-5
-624,8225  4,133396E-5
-624,09  3,977533E-5
-623,3575  3,831511E-5
-622,625  3,694993E-5
-621,8925  3,567624E-5
-621,16  3,44903E-5
-620,4275  3,338811E-5
-619,695  3,236549E-5
-618,9625  3,141807E-5
-618,23  3,054134E-5
-617,4975  2,973069E-5
-616,765  2,898152E-5
-616,0325  2,828922E-5
-615,3  2,764931E-5
-614,5675  2,705748E-5
-613,835  2,650962E-5
-613,1025  2,600187E-5
-612,37  2,553072E-5
-611,6375  2,509295E-5
-610,905  2,468571E-5
-610,1725  2,430649E-5
-609,44  2,395314E-5
-608,7075  2,362386E-5
-607,975  2,331714E-5
-607,2425  2,303177E-5
-606,51  2,27668E-5
-605,7775  2,252147E-5
-605,045  2,229524E-5
-604,3125  2,208766E-5
-603,58  2,189843E-5
-602,8475  2,172729E-5
-602,115  2,157402E-5
-601,3825  2,143845E-5
-600,65  2,132035E-5
-599,9175  2,121953E-5
-599,185  2,113573E-5
-598,4525  2,10687E-5
-597,72  2,101813E-5
-596,9875  2,09837E-5
-596,255  2,096507E-5
-595,5225  2,096192E-5
-594,79  2,097392E-5
-594,0575  2,100077E-5
-593,325  2,104219E-5
-592,5925  2,109796E-5
-591,86  2,116792E-5
-591,1275  2,125197E-5
-590,395  2,135008E-5
-589,6625  2,146228E-5
-588,93  2,158869E-5
-588,1975  2,172947E-5
-587,465  2,188487E-5
-586,7325  2,205518E-5
-586  2,224073E-5
-585,2675  2,244189E-5
-584,535  2,265904E-5
-583,8025  2,289259E-5
-583,07  2,314293E-5
-582,3375  2,341048E-5
-581,605  2,369562E-5
-580,8725  2,399872E-5
-580,14  2,432017E-5
-579,4075  2,466033E-5
-578,675  2,501959E-5
-577,9425  2,539835E-5
-577,21  2,579704E-5
-576,4775  2,621619E-5
-575,745  2,665639E-5
-575,0125  2,711834E-5
-574,28  2,760289E-5
-573,5475  2,811107E-5
-572,815  2,86441E-5
-572,0825  2,920343E-5
-571,35  2,979074E-5
-570,6175  3,040802E-5
