-640  0  2,360281E-6  0  6,798593E-11  784,2469
-637,5  0  2,579865E-6  0  6,739623E-11  782,6485
-635  0  2,820416E-6  0  6,676824E-11  781,0566
-632,5  0  3,083818E-6  0  6,611648E-11  779,4711
-630  0  3,372058E-6  0  6,545781E-11  777,8921
-627,5  0  3,687221E-6  0  6,480757E-11  776,3195
-625  0  4,031472E-6  0  6,418169E-11  774,7532
-622,5  0  4,407054E-6  0  6,358726E-11  773,1932
-620  0  4,816269E-6  0  6,304223E-11  771,6395
-617,5  0  5,26147E-6  0  6,255062E-11  770,092
-615  0  5,745047E-6  0  6,213058E-11  768,5507
-612,5  0  6,269416E-6  0  6,176454E-11  767,0156
-610  0  6,837007E-6  0  6,148871E-11  765,4866
-607,5  0  7,450251E-6  0  6,126743E-11  763,9637
-605  0  8,111559E-6  0  6,115482E-11  762,4468
-602,5  0  8,823314E-6  0  6,108217E-11  760,9359
-600  0  9,587841E-6  0  6,114093E-11  759,431
-597,5  0  1,040739E-5  0  6,122009E-11  757,9321
-595  0  1,12841E-5  0  6,145547E-11  756,439
-592,5  0  1,221999E-5  0  6,168791E-11  754,9518
-590  0  1,321689E-5  0  6,210589E-11  753,4705
-587,5  0  1,427645E-5  0  6,248299E-11  751,995
-585  0  1,540008E-5  0  6,306883E-11  750,5252
-582,5  0  1,658891E-5  0  6,357853E-11  749,0612
-580  0  1,78438E-5  0  6,43218E-11  747,6028
-577,5  0  1,916526E-5  0  6,494792E-11  746,1502
-575  0  2,055347E-5  0  6,582265E-11  744,7031
-572,5  0  2,200822E-5  0  6,654844E-11  743,2617
-570  0  2,352895E-5  0  6,752752E-11  741,8258
-567,5  0  2,511471E-5  0  6,833619E-11  740,3955
-565  0  2,676416E-5  0  6,939028E-11  738,9707
-562,5  0  2,847565E-5  0  7,027411E-11  737,5514
-560  0  3,024714E-5  0  7,137538E-11  736,1374
-557,5  0  3,207634E-5  0  7,233385E-11  734,729
-555  0  3,396071E-5  0  7,346584E-11  733,3258
-552,5  0  3,589754E-5  0  7,450788E-11  731,9281
-550  0  3,788404E-5  0  7,565235E-11  730,5356
-547,5  0  3,991743E-5  0  7,678788E-11  729,1485
-545  0  4,199506E-5  0  7,793545E-11  727,7666
-542,5  0  4,411457E-5  0  7,91701E-11  726,3899
-540  0  4,627403E-5  0  8,030883E-11  725,0184
-537,5  0  4,847218E-5  0  8,164856E-11  723,6521
-535  0  5,070856E-5  0  8,277435E-11  722,291
-532,5  0  5,298383E-5  0  8,420721E-11  720,9349
-530  0  5,530001E-5  0  8,531585E-11  719,5839
-527,5  0  5,766077E-5  0  8,683809E-11  718,238
-525  0  6,007177E-5  0  8,793832E-11  716,8971
-522,5  0  6,254105E-5  0  8,952396E-11  715,5612
-520  0  6,507937E-5  0  9,06239E-11  714,2303
-517,5  0  6,770067E-5  0  9,225877E-11  712,9043
-515  0  7,042253E-5  0  9,337765E-11  711,5832
-512,5  0  7,326667E-5  0  9,503699E-11  710,2671
-510  0  7,625944E-5  0  9,620641E-11  708,9557
-507,5  0  7,943241E-5  0  9,789283E-11  707,6492
-505  0  8,282293E-5  0  9,915761E-11  706,3476
-502,5  0  8,64748E-5  0  1,008825E-10  705,0507
-500  0  9,043881E-5  0  1,023038E-10  703,7585
-497,5  0  9,477353E-5  0  1,040995E-10  702,4711
-495  0  9,954589E-5  0  1,057325E-10  701,1884
-492,5  0  0,000104832  0  1,076449E-10  699,9103
-490  0  0,0001107176  0  1,095574E-10  698,6369
-487,5  0  0,0001172994  0  1,116386E-10  697,3682
-485  0  0,0001246849  0  1,138711E-10  696,104
-482,5  0  0,0001329941  0  1,161798E-10  694,8444
-480  0  0,0001423594  0  1,187722E-10  693,5894
-477,5  0  0,0001529269  0  1,213598E-10  692,3388
-475  0  0,0001648567  0  1,243252E-10  691,0928
-472,5  0  0,0001783238  0  1,272471E-10  689,8513
-470  0  0,0001935186  0  1,305889E-10  688,6142
-467,5  0  0,0002106475  0  1,338945E-10  687,3815
-465  0  0,0002299333  0  1,37614E-10  686,1533
-462,5  0  0,000251616  0  1,413497E-10  684,9294
-460  0  0,0002759526  0  1,454188E-10  683,7099
-457,5  0  0,0003032179  0  1,496115E-10  682,4947
-455  0  0,0003337043  0  1,539908E-10  681,2839
-452,5  0  0,0003677221  0  1,586141E-10  680,0773
-450  0  0,0004055993  0  1,632124E-10  678,875
-447,5  0  0,0004476816  0  1,682295E-10  677,6769
-445  0  0,0004943316  0  1,729561E-10  676,4831
-442,5  0  0,0005459291  0  1,782563E-10  675,2934
-440  0  0,0006028696  0  1,829784E-10  674,1079
-437,5  0  0,0006655641  0  1,884523E-10  672,9266
-435  0  0,0007344377  0  1,930341E-10  671,7494
-432,5  0  0,0008099285  0  1,984796E-10  670,5764
-430  0  0,0008924864  0  2,027602E-10  669,4074
-427,5  0  0,0009825713  0  2,079993E-10  668,2425
-425  0  0,001080651  0  2,118496E-10  667,0816
-422,5  0  0,001187201  0  2,166671E-10  665,9248
-420  0  0,001302699  0  2,199696E-10  664,7719
-417,5  0  0,001427625  0  2,241661E-10  663,6231
-415  0  0,00156246  0  2,268305E-10  662,4782
-412,5  0  0,00170768  0  2,302195E-10  661,3373
-410  0  0,001863755  0  2,321783E-10  660,2002
-407,5  0  0,002031146  0  2,345755E-10  659,0671
-405  0  0,002210303  0  2,35792E-10  657,9379
-402,5  0  0,002401658  0  2,370735E-10  656,8125
-400  0  0,002605627  0  2,375248E-10  655,691
-397,5  0  0,002822603  0  2,375636E-10  654,5733
-395  0  0,003052954  0  2,372681E-10  653,4594
-392,5  0  0,00329702  0  2,360283E-10  652,3493
-390  0  0,003555109  0  2,350245E-10  651,2429
-387,5  0  0,003827493  0  2,324994E-10  650,1403
-385  0  0,004114408  0  2,308793E-10  649,0415
-382,5  0  0,004416046  0  2,271467E-10  647,9463
-380  0,0008958924  0,004732559  0  2,2503E-10  646,8548
-377,5  0,001902348  0,00506405  0  2,20233E-10  645,767
-375  0,002096214  0,005410575  0  2,177857E-10  644,6829
-372,5  0,00227983  0,005772141  0  2,121203E-10  643,6023
-370  0,003536058  0,006148701  0  2,095382E-10  642,5254
-367,5  0,006050944  0,006540159  0  2,032628E-10  641,4521
-365  0,007975487  0,006946364  0  2,007255E-10  640,3824
-362,5  0,00922472  0,007367112  0  1,940732E-10  639,3162
-360  0,01048299  0,007802146  0  1,917706E-10  638,2536
-357,5  0,01152367  0,008251158  0  1,85036E-10  637,1945
-355  0,0121493  0,00871379  0  1,831457E-10  636,1389
-352,5  0,01273859  0,009189636  0  1,765891E-10  635,0868
-350  0,01374422  0,009678242  0  1,752901E-10  634,0382
-347,5  0,0150347  0,01017911  0  1,692011E-10  632,9931
-345  0,01634089  0,01069172  0  1,686652E-10  631,9513
-342,5  0,0176275  0,01121549  0  1,632884E-10  630,913
-340  0,01889186  0,01174983  0  1,636526E-10  629,8782
-337,5  0,02019014  0,01229412  0  1,591984E-10  628,8467
-335  0,02153207  0,01284774  0  1,605794E-10  627,8185
-332,5  0,02250584  0,01341003  0  1,572189E-10  626,7938
-330  0,02272413  0,01398036  0  1,596829E-10  625,7723
-327,5  0,0232331  0,0145581  0  1,57506E-10  624,7542
-325  0,02502914  0,01514264  0  1,610589E-10  623,7394
-322,5  0,02679799  0,01573339  0  1,601174E-10  622,7279
-320  0,02708224  0,01632981  0  1,646963E-10  621,7197
-317,5  0,02705693  0,0169314  0  1,649273E-10  620,7147
-315  0,02792136  0,01753774  0  1,703501E-10  619,713
-312,5  0,02907665  0,01814848  0  1,716345E-10  618,7145
-310  0,02995947  0,01876333  0  1,776233E-10  617,7192
-307,5  0,03057899  0,01938214  0  1,797374E-10  616,7271
-305  0,03094203  0,02000484  0  1,859196E-10  615,7382
-302,5  0,03158898  0,0206315  0  1,886512E-10  614,7524
-300  0,03306027  0,02126233  0  1,946456E-10  613,7698
-297,5  0,03453434  0,02189769  0  1,977522E-10  612,7904
-295  0,03525917  0,02253812  0  2,031199E-10  611,814
-292,5  0,03563188  0,02318433  0  2,063586E-10  610,8408
-290  0,03596105  0,02383723  0  2,107083E-10  609,8706
-287,5  0,03581045  0,02449796  0  2,13849E-10  608,9036
-285  0,0347992  0,02516788  0  2,16756E-10  607,9396
-282,5  0,03444  0,02584859  0  2,195677E-10  606,9786
-280  0,03604222  0,02654195  0  2,208091E-10  606,0207
-277,5  0,03791816  0,02725011  0  2,232273E-10  605,0658
-275  0,03869042  0,02797548  0  2,226393E-10  604,1139
-272,5  0,03888029  0,02872082  0  2,245988E-10  603,165
-270  0,03887469  0,02948915  0  2,222174E-10  602,2191
-267,5  0,03926797  0,03028386  0  2,237573E-10  601,2761
-265  0,04064594  0,03110866  0  2,196257E-10  600,3361
-262,5  0,04199438  0,03196762  0  2,207752E-10  599,399
-260  0,0424443  0,03286516  0  2,150674E-10  598,4648
-257,5  0,04263157  0,03380606  0  2,158505E-10  597,5336
-255  0,0428991  0,03479548  0  2,087456E-10  596,6052
-252,5  0,04325008  0,03583894  0  2,092944E-10  595,6797
-250  0,04374058  0,03694235  0  2,011342E-10  594,7571
-247,5  0,04445789  0,03811197  0  2,015662E-10  593,8373
-245  0,04544837  0,03935446  0  1,92685E-10  592,9204
-242,5  0,0464457  0,04067684  0  1,931922E-10  592,0063
-240  0,04761546  0,04208649  0  1,83942E-10  591,095
-237,5  0,04950156  0,04359117  0  1,846314E-10  590,1866
-235  0,05215816  0,04519898  0  1,752948E-10  589,2809
-232,5  0,05452269  0,0469184  0  1,762478E-10  588,378
-230  0,05596177  0,04875822  0  1,670115E-10  587,4778
-227,5  0,05698537  0,05072758  0  1,682764E-10  586,5804
-225  0,05789913  0,05283593  0  1,593389E-10  585,6857
-222,5  0,05977082  0,05509302  0  1,609282E-10  584,7938
-220  0,06315511  0,05750887  0  1,523322E-10  583,9046
-217,5  0,06632873  0,06009372  0  1,542055E-10  583,018
-215  0,06831749  0,06285806  0  1,46002E-10  582,1342
-212,5  0,07019179  0,06581254  0  1,48112E-10  581,253
-210  0,07260883  0,06896793  0  1,40276E-10  580,3745
-207,5  0,07535898  0,07233514  0  1,42525E-10  579,4987
-205  0,0783137  0,07592511  0  1,349663E-10  578,6255
-202,5  0,08167583  0,0797488  0  1,372813E-10  577,7549
-200  0,0854704  0,08381715  0  1,300035E-10  576,8869
-197,5  0,08912771  0,08814105  0  1,323309E-10  576,0216
-195  0,09233742  0,09273129  0  1,252173E-10  575,1588
-192,5  0,09565798  0,0975985  0  1,27531E-10  574,2986
-190  0,09995329  0,1027532  0  1,206306E-10  573,441
-187,5  0,1047215  0,1082055  0  1,229533E-10  572,5859
-185  0,1094921  0,1139656  0  1,161972E-10  571,7334
-182,5  0,1145895  0,120043  0  1,185652E-10  570,8834
-180  0,1201741  0,1264471  0  1,119549E-10  570,036
-177,5  0,1274082  0,1331868  0  1,14396E-10  569,191
-175  0,1365356  0,1402706  0  1,07903E-10  568,3486
-172,5  0,1457113  0,1477064  0  1,105076E-10  567,5086
-170  0,1540182  0,1555016  0  1,040968E-10  566,6711
-167,5  0,1614062  0,1636629  0  1,069452E-10  565,8361
-165  0,1680395  0,1721965  0  1,00662E-10  565,0036
-162,5  0,1751749  0,1811077  0  1,03895E-10  564,1735
-160  0,1834096  0,1904013  0  9,768425E-11  563,3458
-157,5  0,1916084  0,2000812  0  1,01394E-10  562,5206
-155  0,1994465  0,2101506  0  9,525561E-11  561,6977
-152,5  0,2092365  0,2206116  0  9,954749E-11  560,8773
-150  0,2213957  0,2314659  0  9,34186E-11  560,0593
