-400.050	-395.000	-389.996	-385.006	-380.010	-375.013	-370.009	-365.013	-360.022	-355.019	-350.022	-345.025	-340.035	-335.032	-330.035	-325.038	-320.048	-315.051	-310.054	-305.058	-300.068	-295.064	-290.061	-285.064	-280.074	-275.077	-270.074	-265.083	-260.087	-255.090	-250.093	-245.096	-240.093	-235.103	-230.106	-225.109	-220.106	-215.115	-210.119	-205.122	-200.125	-195.128	-190.132	-185.135	-180.131	-175.134	-170.138	-165.141	-160.151	-155.154	-150.157	-145.160	-140.157	-135.167	-130.170	-125.173	-120.176	-115.186	-110.183	-105.186	-100.189	-95.199	-90.196	-85.199	-80.202	-75.205	-70.209	-65.212	-60.208	-55.218	-50.221	-45.225	-40.221	-35.224	-30.234	-25.231	-20.241	-15.237	-10.247	-5.244	-0.254	4.743	9.740	14.730	19.740	24.737	29.727	34.724	39.721	44.724	49.714	54.711	59.708	64.711	69.702	74.698	79.695	84.699	89.689	94.686	99.682	104.679	109.676	114.673	119.669	124.666	129.670	134.660	139.657	144.653	149.657	154.647	159.644	164.641	169.644	174.634	179.631	184.628	189.625	194.621	199.625	204.615	209.618	214.602	219.605	224.602	229.606	234.596	239.586	244.589	249.586	254.583	259.580	264.583	269.580	274.563	279.567	284.564	289.560	294.557	299.554	304.551	309.547	314.544	319.541	324.545	329.541	334.525	339.528	344.525	349.528	354.519	359.515	364.519	369.509	374.512	379.503	384.499	389.496	394.493	399.490
-73719.000	-52842.000	-53470.000	-59884.500	-41859.000	-36864.000	-45900.500	-61350.000	-38887.500	-39199.000	-43329.500	-38190.000	-42429.500	-37500.500	-32277.000	-43540.000	-43629.500	-43299.000	-33931.000	-42952.000	-46667.500	-41983.500	-45231.500	-47588.000	-48287.500	-32971.000	-40612.500	-44291.000	-45555.000	-39484.500	-42035.500	-42912.500	-34167.500	-46674.500	-45177.500	-43784.500	-35131.000	-30310.500	-33847.000	-30505.500	-45841.000	-27591.500	-27991.500	-33296.000	-22103.000	-29347.500	-20818.000	-16946.500	-3980.500	-12999.500	1953.000	-4899.000	-2948.000	5527.000	9942.500	13132.000	25249.000	35601.000	39922.000	49461.500	48152.500	48858.000	61225.500	62822.000	73533.500	73499.500	80516.000	90327.500	92688.000	93215.500	89413.000	95052.500	90837.000	107606.000	99354.500	116377.000	106167.000	115213.000	124946.000	112337.500	112622.000	120583.500	110632.000	101850.500	113499.000	107529.000	102931.500	84707.000	89054.000	85517.500	81472.500	77749.000	63956.000	62826.000	63085.500	55870.000	52898.500	44828.000	42790.500	32293.000	23563.000	20372.000	13300.000	-1936.500	7386.000	-5764.000	-3129.500	-17225.500	-9421.500	-16844.500	-29459.000	-26023.500	-34903.000	-26297.500	-25639.000	-35288.500	-34417.000	-31656.500	-29307.500	-36987.500	-44434.000	-34470.500	-44900.500	-56993.000	-54062.000	-54979.000	-54080.000	-48067.500	-57116.500	-51655.000	-55336.500	-49301.000	-46717.000	-48299.000	-55961.500	-56312.500	-57914.000	-51340.500	-50940.000	-40743.000	-48545.000	-44649.500	-42171.000	-44793.500	-56072.500	-46006.000	-54870.000	-49040.000	-54378.500	-52420.000	-57431.000	-55298.500	-53758.500	-54967.500	-56613.000	-57515.000	-62437.500	-65317.000	-62697.000	-56154.500	-63800.000
