512  512
0.0  16737,16
383,7537
384,1376
384,5223
384,9077
385,2939
385,6809
386,0687
386,4572
386,8465
387,2366
387,6275
388,0192
388,4117
388,805
389,199
389,5939
389,9896
390,386
390,7833
391,1814
391,5803
391,98
392,3806
392,7819
393,1841
393,5871
393,9909
394,3956
394,8011
395,2074
395,6146
396,0226
396,4314
396,8411
397,2516
397,663
398,0753
398,4884
398,9023
399,3171
399,7328
400,1493
400,5668
400,985
401,4042
401,8242
402,2452
402,6669
403,0896
403,5132
403,9377
404,363
404,7893
405,2164
405,6445
406,0735
406,5033
406,9341
407,3658
407,7984
408,2319
408,6664
409,1018
409,5381
409,9753
410,4135
410,8526
411,2927
411,7337
412,1756
412,6185
413,0624
413,5072
413,9529
414,3996
414,8473
415,296
415,7456
416,1962
416,6478
417,1004
417,5539
418,0085
418,464
418,9205
419,378
419,8365
420,296
420,7566
421,2181
421,6807
422,1442
422,6088
423,0744
423,5411
424,0087
424,4774
424,9472
425,418
425,8898
426,3627
426,8366
427,3116
427,7876
428,2647
428,7429
429,2221
429,7024
430,1838
430,6663
431,1498
431,6344
432,1202
432,607
433,0949
433,5839
434,074
434,5653
435,0576
435,5511
436,0457
436,5414
437,0382
437,5362
438,0353
438,5355
439,0369
439,5395
440,0431
440,548
441,054
441,5612
442,0695
442,579
443,0897
443,6015
444,1146
444,6288
445,1443
445,6609
446,1787
446,6977
447,218
447,7394
448,2621
448,786
449,3111
449,8374
450,365
450,8938
451,4239
451,9552
452,4878
453,0216
453,5567
454,093
454,6306
455,1695
455,7097
456,2511
456,7939
457,3379
457,8833
458,4299
458,9778
459,5271
460,0777
460,6295
461,1828
461,7373
462,2932
462,8504
463,409
463,9689
464,5302
465,0928
465,6568
466,2221
466,7889
467,357
467,9265
468,4974
469,0697
469,6434
470,2184
470,7949
471,3729
471,9522
472,533
473,1152
473,6988
474,2839
474,8704
475,4584
476,0478
476,6387
477,231
477,8249
478,4202
479,017
479,6153
480,2151
480,8164
481,4192
482,0235
482,6293
483,2366
483,8455
484,456
485,0679
485,6814
486,2965
486,9131
487,5313
488,1511
488,7724
489,3953
490,0199
490,646
491,2737
491,903
492,5339
493,1665
493,8007
494,4365
495,0739
495,713
496,3538
496,9962
497,6403
498,286
498,9335
499,5826
500,2334
500,8859
501,5401
502,196
502,8536
503,513
504,1741
504,8369
505,5015
506,1678
506,8359
507,5057
508,1773
508,8507
509,5259
510,2029
510,8817
511,5623
512,2447
512,9289
513,615
514,3029
514,9926
515,6842
516,3777
517,073
517,7702
518,4693
519,1703
519,8732
520,5779
521,2846
521,9932
522,7038
523,4163
524,1307
524,8471
525,5654
526,2857
527,008
527,7323
528,4585
529,1868
529,9171
530,6493
531,3837
532,12
532,8584
533,5989
534,3414
535,086
535,8326
536,5814
537,3322
538,0851
538,8402
539,5974
540,3567
541,1181
541,8817
542,6475
543,4154
544,1855
544,9578
545,7323
546,509
547,2879
548,069
548,8524
549,638
550,4258
551,2159
552,0083
552,803
553,5999
554,3992
555,2008
556,0046
556,8109
557,6194
558,4303
559,2436
560,0593
560,8773
561,6977
562,5206
563,3458
564,1735
565,0036
565,8361
566,6711
567,5086
568,3486
569,191
570,036
570,8834
571,7334
572,5859
573,441
574,2986
575,1588
576,0216
576,8869
577,7549
578,6255
579,4987
580,3745
581,253
582,1342
583,018
583,9046
584,7938
585,6857
586,5804
587,4778
588,378
589,2809
590,1866
591,095
592,0063
592,9204
593,8373
594,7571
595,6797
596,6052
597,5336
598,4648
599,399
600,3361
601,2761
602,2191
603,165
604,1139
605,0658
606,0207
606,9786
607,9396
608,9036
609,8706
610,8408
611,814
612,7904
613,7698
614,7524
615,7382
616,7271
617,7192
618,7145
619,713
620,7147
621,7197
622,7279
623,7394
624,7542
625,7723
626,7938
627,8185
628,8467
629,8782
630,913
631,9513
632,9931
634,0382
635,0868
636,1389
637,1945
638,2536
639,3162
640,3824
641,4521
642,5254
643,6023
644,6829
645,767
646,8548
647,9463
649,0415
650,1403
651,2429
652,3493
653,4594
654,5733
655,691
656,8125
657,9379
659,0671
660,2002
661,3373
662,4782
663,6231
664,7719
665,9248
667,0816
668,2425
669,4074
670,5764
671,7494
672,9266
674,1079
675,2934
676,4831
677,6769
678,875
680,0773
681,2839
682,4947
683,7099
684,9294
686,1533
687,3815
688,6142
689,8513
691,0928
692,3388
693,5894
694,8444
696,104
697,3682
698,6369
699,9103
701,1884
702,4711
703,7585
705,0507
706,3476
707,6492
708,9557
710,2671
711,5832
712,9043
714,2303
715,5612
716,8971
718,238
719,5839
720,9349
722,291
723,6521
725,0184
726,3899
727,7666
729,1485
730,5356
731,9281
733,3258
734,729
736,1374
737,5514
738,9707
740,3955
741,8258
743,2617
744,7031
746,1502
747,6028
749,0612
750,5252
751,995
753,4705
754,9518
756,439
757,9321
759,431
760,9359
762,4468
763,9637
765,4866
767,0156
768,5507
770,092
771,6395
773,1932
774,7532
776,3195
777,8921
779,4711
781,0566
782,6485
784,2469
-640
-637,5
-635
-632,5
-630
-627,5
-625
-622,5
-620
-617,5
-615
-612,5
-610
-607,5
-605
-602,5
-600
-597,5
-595
-592,5
-590
-587,5
-585
-582,5
-580
-577,5
-575
-572,5
-570
-567,5
-565
-562,5
-560
-557,5
-555
-552,5
-550
-547,5
-545
-542,5
-540
-537,5
-535
-532,5
-530
-527,5
-525
-522,5
-520
-517,5
-515
-512,5
-510
-507,5
-505
-502,5
-500
-497,5
-495
-492,5
-490
-487,5
-485
-482,5
-480
-477,5
-475
-472,5
-470
-467,5
-465
-462,5
-460
-457,5
-455
-452,5
-450
-447,5
-445
-442,5
-440
-437,5
-435
-432,5
-430
-427,5
-425
-422,5
-420
-417,5
-415
-412,5
-410
-407,5
-405
-402,5
-400
-397,5
-395
-392,5
-390
-387,5
-385
-382,5
-380
-377,5
-375
-372,5
-370
-367,5
-365
-362,5
-360
-357,5
-355
-352,5
-350
-347,5
-345
-342,5
-340
-337,5
-335
-332,5
-330
-327,5
-325
-322,5
-320
-317,5
-315
-312,5
-310
-307,5
-305
-302,5
-300
-297,5
-295
-292,5
-290
-287,5
-285
-282,5
-280
-277,5
-275
-272,5
-270
-267,5
-265
-262,5
-260
-257,5
-255
-252,5
